p_pdb_id,Residue length,actual_hinge_cnt,sigma,average_delta_g
pdb4qzt_A_original_CA_coordinates.csv,133,4,0.5,1.44885
pdb7c7m_A_original_CA_coordinates.csv,248,4,0.5,2.08771
pdb6orr_A_original_CA_coordinates.csv,271,4,0.5,63.4662
pdb7frz_A_original_CA_coordinates.csv,422,4,0.5,52.0695
pdb6t0q_A_original_CA_coordinates.csv,340,4,0.5,150.534
pdb6gqe_A_original_CA_coordinates.csv,162,4,0.5,0.380443
pdb5po8_A_original_CA_coordinates.csv,123,4,0.5,25.4823
pdb4nbq_A_original_CA_coordinates.csv,643,4,0.5,0.0196969
pdb4unv_A_original_CA_coordinates.csv,108,4,0.5,14.913
pdb6o0j_A_original_CA_coordinates.csv,527,4,0.5,3.87835
pdb5qxv_A_original_CA_coordinates.csv,130,4,0.5,55.364
pdb6n6n_A_original_CA_coordinates.csv,301,4,0.5,25.4547
pdb5qiy_A_original_CA_coordinates.csv,225,4,0.5,28.536
pdb3epw_A_original_CA_coordinates.csv,326,4,0.5,24.8019
pdb5nn5_A_original_CA_coordinates.csv,845,4,0.5,3.55077
pdb3obi_A_original_CA_coordinates.csv,278,4,0.5,86.0399
pdb6i8n_A_original_CA_coordinates.csv,106,4,0.5,14.3253
pdb4fc9_B_original_CA_coordinates.csv,171,4,0.5,7.06257
pdb4lxz_A_original_CA_coordinates.csv,368,4,0.5,68.0576
pdb6bei_A_original_CA_coordinates.csv,541,4,0.5,283.358
pdb6x3o_A_original_CA_coordinates.csv,265,4,0.5,24.0422
pdb5l8s_A_original_CA_coordinates.csv,604,4,0.5,63.9144
pdb7lru_B_original_CA_coordinates.csv,255,4,0.5,169.537
pdb4m5m_A_original_CA_coordinates.csv,159,4,0.5,1.68109
pdb2xfg_A_original_CA_coordinates.csv,446,4,0.5,3.28319
pdb3lzt_A_original_CA_coordinates.csv,129,4,0.5,49.5407
pdb6x5l_A_original_CA_coordinates.csv,233,4,0.5,69.8424
pdb4lvl_A_original_CA_coordinates.csv,196,4,0.5,2.39094
pdb4md0_A_original_CA_coordinates.csv,179,4,0.5,1.07523
pdb5t48_A_original_CA_coordinates.csv,181,4,0.5,301.533
pdb7lrk_A_original_CA_coordinates.csv,119,4,0.5,0.193268
pdb3ijr_A_original_CA_coordinates.csv,277,4,0.5,0.0993594
pdb3m0o_A_original_CA_coordinates.csv,385,4,0.5,0.48781
pdb2ymq_A_original_CA_coordinates.csv,224,4,0.5,11.5809
pdb5uws_A_original_CA_coordinates.csv,206,4,0.5,11.6178
pdb4n2p_A_original_CA_coordinates.csv,139,4,0.5,0.119574
pdb5syj_A_original_CA_coordinates.csv,713,4,0.5,2.22923
pdb5a89_A_original_CA_coordinates.csv,151,4,0.5,108.642
pdb7yd2_A_original_CA_coordinates.csv,349,4,0.5,440.583
pdb2vmz_A_original_CA_coordinates.csv,405,4,0.5,145.272
pdb4d50_A_original_CA_coordinates.csv,290,4,0.5,8.65041
pdb4ku2_A_original_CA_coordinates.csv,340,4,0.5,1.25333
pdb4wg1_A_original_CA_coordinates.csv,129,4,0.5,10.3039
pdb1wef_A_original_CA_coordinates.csv,225,4,0.5,7.08134
pdb4aj3_A_original_CA_coordinates.csv,416,4,0.5,7.78796
pdb5iag_A_original_CA_coordinates.csv,239,4,0.5,3.05703
pdb2pgn_A_original_CA_coordinates.csv,587,4,0.5,30.9618
pdb8ik8_A_original_CA_coordinates.csv,158,4,0.5,254.041
pdb2x0y_A_original_CA_coordinates.csv,584,4,0.5,10.9818
pdb6qrx_A_original_CA_coordinates.csv,387,4,0.5,1.90868
pdb3o57_A_original_CA_coordinates.csv,336,4,0.5,121.334
pdb8as6_A_original_CA_coordinates.csv,1566,4,0.5,0.372182
pdb7nl2_A_original_CA_coordinates.csv,335,4,0.5,108.411
pdb3uqb_A_original_CA_coordinates.csv,191,4,0.5,22.7441
pdb8baw_A_original_CA_coordinates.csv,277,4,0.5,33.8139
pdb6z5y_A_original_CA_coordinates.csv,177,4,0.5,9.95359
pdb1mdz_A_original_CA_coordinates.csv,364,4,0.5,8.93861
pdb5rug_A_original_CA_coordinates.csv,167,4,0.5,2.44004
pdb3q2v_A_original_CA_coordinates.csv,532,4,0.5,5.09245
pdb3p3l_A_original_CA_coordinates.csv,403,4,0.5,8.06617
pdb4cf8_A_original_CA_coordinates.csv,149,4,0.5,0.0503063
pdb5pxf_A_original_CA_coordinates.csv,178,4,0.5,137.096
pdb6skh_A_original_CA_coordinates.csv,696,4,0.5,0.35092
pdb6axk_A_original_CA_coordinates.csv,214,4,0.5,6.40416
pdb8aw0_A_original_CA_coordinates.csv,320,4,0.5,6.07217
pdb4k41_A_original_CA_coordinates.csv,363,4,0.5,11.7016
pdb4d77_A_original_CA_coordinates.csv,245,4,0.5,85.6665
pdb5upv_A_original_CA_coordinates.csv,352,4,0.5,5.63903
pdb3f75_A_original_CA_coordinates.csv,223,4,0.5,131.12
pdb6z19_B_original_CA_coordinates.csv,328,4,0.5,19.9454
pdb5ue2_A_original_CA_coordinates.csv,247,4,0.5,2.25446
pdb3zgp_A_original_CA_coordinates.csv,129,4,0.5,41.5935
pdb5phh_A_original_CA_coordinates.csv,330,4,0.5,97.8761
pdb6jvw_A_original_CA_coordinates.csv,260,4,0.5,2.70249
pdb3zdg_A_original_CA_coordinates.csv,200,4,0.5,245.646
pdb6dx8_A_original_CA_coordinates.csv,378,4,0.5,162.305
pdb8slb_A_original_CA_coordinates.csv,248,4,0.5,51.3668
pdb3dc9_A_original_CA_coordinates.csv,257,4,0.5,51.6186
pdb6hby_A_original_CA_coordinates.csv,178,4,0.5,20.8857
pdb2lvv_A_original_CA_coordinates.csv,220,4,0.5,5.20721
pdb5nd7_C_original_CA_coordinates.csv,300,4,0.5,12.4978
pdb7ocm_A_original_CA_coordinates.csv,174,4,0.5,2.43828
pdb7o8c_A_original_CA_coordinates.csv,582,4,0.5,0.55749
pdb7r0q_A_original_CA_coordinates.csv,168,4,0.5,7.06187
pdb7ebt_A_original_CA_coordinates.csv,219,4,0.5,29.231
pdb5ltd_A_original_CA_coordinates.csv,315,4,0.5,5.12898
pdb2kwc_A_original_CA_coordinates.csv,116,4,0.5,13.873
pdb1z9b_A_original_CA_coordinates.csv,135,4,0.5,8.63875
pdb6gj5_A_original_CA_coordinates.csv,163,4,0.5,1.33722
pdb2ztv_A_original_CA_coordinates.csv,260,4,0.5,14.6865
pdb6tt2_A_original_CA_coordinates.csv,164,4,0.5,0.155724
pdb3of2_A_original_CA_coordinates.csv,267,4,0.5,1.43774
pdb4c2w_A_original_CA_coordinates.csv,268,4,0.5,132.652
pdb4glj_A_original_CA_coordinates.csv,287,4,0.5,190.499
pdb5skg_A_original_CA_coordinates.csv,312,4,0.5,130.588
pdb4z3b_A_original_CA_coordinates.csv,174,4,0.5,2.2619
pdb5hax_A_original_CA_coordinates.csv,698,4,0.5,1.07008
pdb2o9b_A_original_CA_coordinates.csv,315,4,0.5,14.372
pdb4xyg_A_original_CA_coordinates.csv,376,4,0.5,9.95975
pdb4xoe_A_original_CA_coordinates.csv,279,4,0.5,34.8918
pdb6vuo_A_original_CA_coordinates.csv,230,4,0.5,235.681
pdb1q4w_A_original_CA_coordinates.csv,364,4,0.5,8.45329
pdb3n9h_A_original_CA_coordinates.csv,654,4,0.5,0.887817
pdb6t4j_A_original_CA_coordinates.csv,241,4,0.5,42.8743
pdb5b7f_A_original_CA_coordinates.csv,463,4,0.5,39.112
pdb5sys_A_original_CA_coordinates.csv,258,4,0.5,5.73562
pdb6asn_A_original_CA_coordinates.csv,527,4,0.5,110.736
pdb6fek_A_original_CA_coordinates.csv,294,4,0.5,1.20727
pdb1h13_A_original_CA_coordinates.csv,404,4,0.5,4.66267
pdb3h02_A_original_CA_coordinates.csv,255,4,0.5,103.115
pdb5kur_A_original_CA_coordinates.csv,164,4,0.5,0.427799
pdb1whb_A_original_CA_coordinates.csv,157,4,0.5,4.72487
pdb6bow_A_original_CA_coordinates.csv,266,4,0.5,2.61501
pdb6rr9_A_original_CA_coordinates.csv,311,4,0.5,1.99012
pdb5u5s_A_original_CA_coordinates.csv,112,4,0.5,2.87815
pdb8bz6_A_original_CA_coordinates.csv,606,4,0.5,178.424
pdb4j0l_A_original_CA_coordinates.csv,243,4,0.5,27.0027
pdb5zye_A_original_CA_coordinates.csv,384,4,0.5,4.53117
pdb5tlz_A_original_CA_coordinates.csv,346,4,0.5,7.40273
pdb4nrv_A_original_CA_coordinates.csv,283,4,0.5,27.7734
pdb4clh_A_original_CA_coordinates.csv,252,4,0.5,36.63
pdb6pnl_A_original_CA_coordinates.csv,334,4,0.5,34.3871
pdb2w5a_A_original_CA_coordinates.csv,267,4,0.5,43.226
pdb8v4a_A_original_CA_coordinates.csv,466,4,0.5,1.8075
pdb7uy0_A_original_CA_coordinates.csv,447,4,0.5,3.26046
pdb7n9l_A_original_CA_coordinates.csv,282,4,0.5,84.8518
pdb3p69_A_original_CA_coordinates.csv,124,4,0.5,6.91103
pdb3ml2_A_original_CA_coordinates.csv,257,4,0.5,2.99879
pdb4yxu_A_original_CA_coordinates.csv,258,4,0.5,63.9587
pdb6bea_A_original_CA_coordinates.csv,433,4,0.5,10.7036
pdb3lws_A_original_CA_coordinates.csv,346,4,0.5,3.61349
pdb3sug_A_original_CA_coordinates.csv,201,4,0.5,97.6353
pdb3jz9_A_original_CA_coordinates.csv,189,4,0.5,11.0523
pdb7u4z_A_original_CA_coordinates.csv,153,4,0.5,1.22012
pdb6nyr_A_original_CA_coordinates.csv,681,4,0.5,0.0134707
pdb3n4j_A_original_CA_coordinates.csv,161,4,0.5,7.29214
pdb5cj6_A_original_CA_coordinates.csv,244,4,0.5,15.1424
pdb5hia_A_original_CA_coordinates.csv,202,4,0.5,30.8937
pdb6vw9_A_original_CA_coordinates.csv,231,4,0.5,111.444
pdb3sxu_A_original_CA_coordinates.csv,146,4,0.5,2.68217
pdb5qxz_A_original_CA_coordinates.csv,130,4,0.5,17.0161
pdb6oin_A_original_CA_coordinates.csv,271,4,0.5,20.4295
pdb2v9o_A_original_CA_coordinates.csv,274,4,0.5,130.727
pdb2zl7_A_original_CA_coordinates.csv,285,4,0.5,5.40676
pdb4e2z_A_original_CA_coordinates.csv,405,4,0.5,378.024
pdb4zcs_A_original_CA_coordinates.csv,141,4,0.5,62.2053
pdb2gme_A_original_CA_coordinates.csv,225,4,0.5,0.369418
pdb4d5b_A_original_CA_coordinates.csv,312,4,0.5,74.1835
pdb5x7h_A_original_CA_coordinates.csv,700,4,0.5,0.0646558
pdb4ftt_A_original_CA_coordinates.csv,266,4,0.5,6.63185
pdb5t7k_A_original_CA_coordinates.csv,232,4,0.5,65.2224
pdb6qhm_A_original_CA_coordinates.csv,235,4,0.5,4.87013
pdb3tx4_A_original_CA_coordinates.csv,267,4,0.5,7.32876
pdb4bfd_A_original_CA_coordinates.csv,372,4,0.5,22.9743
pdb4gib_A_original_CA_coordinates.csv,225,4,0.5,66.1889
pdb5pew_A_original_CA_coordinates.csv,115,4,0.5,3.38183
pdb8sdf_Z_original_CA_coordinates.csv,195,4,0.5,9.94538
pdb8d60_A_original_CA_coordinates.csv,129,4,0.5,19.9199
pdb4gkt_A_original_CA_coordinates.csv,354,4,0.5,1.26636
pdb8g64_A_original_CA_coordinates.csv,169,4,0.5,3.65519
pdb7gnw_A_original_CA_coordinates.csv,182,4,0.5,7.55225
pdb7frj_A_original_CA_coordinates.csv,281,4,0.5,339.418
pdb7gbd_A_original_CA_coordinates.csv,304,4,0.5,236.271
pdb2k07_A_original_CA_coordinates.csv,175,4,0.5,51.3687
pdb8hz6_A_original_CA_coordinates.csv,377,4,0.5,3.67898
pdb5lgh_H_original_CA_coordinates.csv,200,4,0.5,45.6244
pdb5jjh_A_original_CA_coordinates.csv,704,4,0.5,4.15903
pdb2x7s_A_original_CA_coordinates.csv,256,4,0.5,290.873
pdb5qyn_A_original_CA_coordinates.csv,237,4,0.5,8.68553
pdb6cjs_A_original_CA_coordinates.csv,218,4,0.5,152.363
pdb4y3h_A_original_CA_coordinates.csv,330,4,0.5,288.811
pdb8asn_A_original_CA_coordinates.csv,426,4,0.5,4.47304
pdb7me9_A_original_CA_coordinates.csv,249,4,0.5,79.6251
pdb5trw_A_original_CA_coordinates.csv,278,4,0.5,11.695
pdb4xob_A_original_CA_coordinates.csv,279,4,0.5,221.758
pdb5t38_A_original_CA_coordinates.csv,238,4,0.5,3.68521
pdb6wci_A_original_CA_coordinates.csv,400,4,0.5,405.478
pdb4wct_A_original_CA_coordinates.csv,441,4,0.5,27.6466
pdb6ss3_A_original_CA_coordinates.csv,305,4,0.5,4.80275
pdb6hsa_A_original_CA_coordinates.csv,145,4,0.5,8.73287
pdb8q00_A_original_CA_coordinates.csv,295,4,0.5,4.95787
pdb5hzq_A_original_CA_coordinates.csv,139,4,0.5,5.98146
pdb5tny_A_original_CA_coordinates.csv,283,4,0.5,12.4919
pdb6ude_A_original_CA_coordinates.csv,493,4,0.5,4.56223
pdb5a6x_A_original_CA_coordinates.csv,114,4,0.5,18.4742
pdb1b4m_A_original_CA_coordinates.csv,134,4,0.5,0.924958
pdb4kev_A_original_CA_coordinates.csv,313,4,0.5,31.4
pdb2h4l_X_original_CA_coordinates.csv,454,4,0.5,157.594
pdb2jj7_A_original_CA_coordinates.csv,177,4,0.5,1.44796
pdb6y0d_A_original_CA_coordinates.csv,214,4,0.5,9.91716
pdb7tbh_A_original_CA_coordinates.csv,243,4,0.5,11.5804
pdb6fff_A_original_CA_coordinates.csv,113,4,0.5,57.2565
pdb5sts_A_original_CA_coordinates.csv,237,4,0.5,13.3757
pdb2z9u_A_original_CA_coordinates.csv,392,4,0.5,200.431
pdb4cv7_A_original_CA_coordinates.csv,111,4,0.5,18.1746
pdb1rch_A_original_CA_coordinates.csv,155,4,0.5,32.3769
pdb6thv_A_original_CA_coordinates.csv,354,4,0.5,32.3089
pdb4jzz_A_original_CA_coordinates.csv,336,4,0.5,0.158444
pdb2rtg_B_original_CA_coordinates.csv,123,4,0.5,14.0965
pdb7xl0_A_original_CA_coordinates.csv,121,4,0.5,0.947461
pdb4k9o_A_original_CA_coordinates.csv,525,4,0.5,194.225
pdb5sae_A_original_CA_coordinates.csv,348,4,0.5,27.9429
pdb7qbt_A_original_CA_coordinates.csv,411,4,0.5,18.2919
pdb3kzz_A_original_CA_coordinates.csv,158,4,0.5,103.38
pdb8j16_X_original_CA_coordinates.csv,173,4,0.5,5.69568
pdb5v37_A_original_CA_coordinates.csv,424,4,0.5,67.3464
pdb5s3i_A_original_CA_coordinates.csv,164,4,0.5,0.0745672
pdb8crd_A_original_CA_coordinates.csv,500,4,0.5,4.91821
pdb7qcm_A_original_CA_coordinates.csv,314,4,0.5,57.7102
pdb5f60_A_original_CA_coordinates.csv,127,4,0.5,1.08203
pdb3pji_A_original_CA_coordinates.csv,119,4,0.5,16.1028
pdb2rsf_A_original_CA_coordinates.csv,110,4,0.5,25.5241
pdb4qgf_A_original_CA_coordinates.csv,196,4,0.5,68.7726
pdb6an3_A_original_CA_coordinates.csv,305,4,0.5,56.3979
pdb7tse_A_original_CA_coordinates.csv,411,4,0.5,16.3292
pdb2ux6_A_original_CA_coordinates.csv,122,4,0.5,95.3062
pdb6e51_A_original_CA_coordinates.csv,133,4,0.5,20.3402
pdb5vim_A_original_CA_coordinates.csv,261,4,0.5,2.78161
pdb7ncy_A_original_CA_coordinates.csv,126,4,0.5,0.480011
pdb1gwh_A_original_CA_coordinates.csv,498,4,0.5,8.62558
pdb5t4j_B_original_CA_coordinates.csv,360,4,0.5,19.0628
pdb6pp4_A_original_CA_coordinates.csv,404,4,0.5,5.08025
pdb7zx2_A_original_CA_coordinates.csv,434,4,0.5,10.8228
pdb5mlj_A_original_CA_coordinates.csv,109,4,0.5,5.11101
pdb2k5q_A_original_CA_coordinates.csv,105,4,0.5,1.78782
pdb2p7s_A_original_CA_coordinates.csv,110,4,0.5,113.994
pdb4xnu_A_original_CA_coordinates.csv,532,4,0.5,157.23
pdb4wh9_A_original_CA_coordinates.csv,177,4,0.5,22.1518
pdb7uqm_A_original_CA_coordinates.csv,142,4,0.5,342.647
pdb4g7t_A_original_CA_coordinates.csv,212,4,0.5,47.4251
pdb8fgz_A_original_CA_coordinates.csv,243,4,0.5,9.27185
pdb4wej_A_original_CA_coordinates.csv,500,4,0.5,7.4411
pdb7ji2_A_original_CA_coordinates.csv,278,4,0.5,28.2063
pdb2ka9_A_original_CA_coordinates.csv,189,4,0.5,4.30695
pdb2y7l_A_original_CA_coordinates.csv,312,4,0.5,38.3432
pdb4yt9_A_original_CA_coordinates.csv,418,4,0.5,184.986
pdb4hxa_L_original_CA_coordinates.csv,213,4,0.5,425.709
pdb4uin_H_original_CA_coordinates.csv,221,4,0.5,0.0169941
pdb3baa_A_original_CA_coordinates.csv,312,4,0.5,4.00599
pdb7wg3_A_original_CA_coordinates.csv,213,4,0.5,18.8222
pdb7vjx_A_original_CA_coordinates.csv,300,4,0.5,20.5104
pdb5qz8_A_original_CA_coordinates.csv,237,4,0.5,150.99
pdb5i9u_A_original_CA_coordinates.csv,281,4,0.5,95.0736
pdb2zse_A_original_CA_coordinates.csv,307,4,0.5,20.3299
pdb2x38_A_original_CA_coordinates.csv,822,4,0.5,2.82085
pdb5ti0_A_original_CA_coordinates.csv,257,4,0.5,254.777
pdb4q0w_A_original_CA_coordinates.csv,316,4,0.5,171.451
pdb3ood_A_original_CA_coordinates.csv,328,4,0.5,24.2813
pdb6kgu_A_original_CA_coordinates.csv,448,4,0.5,20.5939
pdb5fnh_A_original_CA_coordinates.csv,257,4,0.5,22.2083
pdb3imf_A_original_CA_coordinates.csv,238,4,0.5,2.88691
pdb6tl3_A_original_CA_coordinates.csv,227,4,0.5,11.8637
pdb6cbr_A_original_CA_coordinates.csv,144,4,0.5,48.3836
pdb8gsj_A_original_CA_coordinates.csv,336,4,0.5,224.531
pdb7zjp_A_original_CA_coordinates.csv,215,4,0.5,86.0772
pdb5hwq_A_original_CA_coordinates.csv,417,4,0.5,292.919
pdb4mho_A_original_CA_coordinates.csv,806,4,0.5,0.482311
pdb4qa5_A_original_CA_coordinates.csv,364,4,0.5,10.1394
pdb7jz5_A_original_CA_coordinates.csv,134,4,0.5,66.5297
pdb3e29_A_original_CA_coordinates.csv,128,4,0.5,58.3629
pdb5q2p_A_original_CA_coordinates.csv,341,4,0.5,38.6231
pdb4o8q_A_original_CA_coordinates.csv,242,4,0.5,39.4182
pdb6ep7_A_original_CA_coordinates.csv,210,4,0.5,4.23988
pdb2gq2_A_original_CA_coordinates.csv,238,4,0.5,1.33334
pdb5cp1_A_original_CA_coordinates.csv,245,4,0.5,73.2038
pdb7suw_A_original_CA_coordinates.csv,257,4,0.5,134.617
pdb3cav_A_original_CA_coordinates.csv,325,4,0.5,16.7004
pdb4jea_A_original_CA_coordinates.csv,106,4,0.5,11.166
pdb1vl4_A_original_CA_coordinates.csv,428,4,0.5,106.811
pdb7qxl_A_original_CA_coordinates.csv,105,4,0.5,15.2411
pdb3rwl_A_original_CA_coordinates.csv,404,4,0.5,5.39127
pdb8avn_A_original_CA_coordinates.csv,202,4,0.5,24.6657
pdb5r17_A_original_CA_coordinates.csv,237,4,0.5,13.6636
pdb8dxh_A_original_CA_coordinates.csv,556,4,0.5,1.94174
pdb5a0y_A_original_CA_coordinates.csv,542,4,0.5,12.4985
pdb1g03_A_original_CA_coordinates.csv,134,4,0.5,166.208
pdb2rq4_A_original_CA_coordinates.csv,115,4,0.5,4.51298
pdb8e7q_A_original_CA_coordinates.csv,138,4,0.5,3.53704
pdb5v8s_A_original_CA_coordinates.csv,399,4,0.5,12.583
pdb4de2_A_original_CA_coordinates.csv,260,4,0.5,51.4273
pdb5v2w_A_original_CA_coordinates.csv,166,4,0.5,44.4268
pdb4nqx_A_original_CA_coordinates.csv,274,4,0.5,2.42338
pdb5pq6_A_original_CA_coordinates.csv,121,4,0.5,1.0853
pdb5pfy_A_original_CA_coordinates.csv,115,4,0.5,20.513
pdb4ehc_A_original_CA_coordinates.csv,275,4,0.5,5.4805
pdb6loy_A_original_CA_coordinates.csv,246,4,0.5,213.503
pdb7pa4_A_original_CA_coordinates.csv,524,4,0.5,3.02929
pdb5sig_A_original_CA_coordinates.csv,312,4,0.5,177.456
pdb6jyv_A_original_CA_coordinates.csv,329,4,0.5,169.856
pdb3rlh_A_original_CA_coordinates.csv,277,4,0.5,58.6596
pdb3ca3_A_original_CA_coordinates.csv,257,4,0.5,6.09249
pdb5j7p_A_original_CA_coordinates.csv,114,4,0.5,5.55485
pdb6jbe_A_original_CA_coordinates.csv,404,4,0.5,101.319
pdb6l4p_A_original_CA_coordinates.csv,195,4,0.5,21.3581
pdb3w7l_A_original_CA_coordinates.csv,313,4,0.5,113.177
pdb6zm2_A_original_CA_coordinates.csv,626,4,0.5,16.6505
pdb7vzp_A_original_CA_coordinates.csv,565,4,0.5,6.93006
pdb3itp_A_original_CA_coordinates.csv,129,4,0.5,7.43999
pdb8cou_A_original_CA_coordinates.csv,413,4,0.5,3.01515
pdb4d3j_A_original_CA_coordinates.csv,362,4,0.5,1.11758
pdb6vmx_A_original_CA_coordinates.csv,276,4,0.5,146.109
pdb2m5y_A_original_CA_coordinates.csv,122,4,0.5,53.1184
pdb6pnd_A_original_CA_coordinates.csv,414,4,0.5,37.2848
pdb7sg5_H_original_CA_coordinates.csv,213,4,0.5,7.43374
pdb5hph_A_original_CA_coordinates.csv,482,4,0.5,79.9063
pdb4izo_A_original_CA_coordinates.csv,376,4,0.5,37.5662
pdb6uqz_A_original_CA_coordinates.csv,287,4,0.5,0.841385
pdb5clh_A_original_CA_coordinates.csv,159,4,0.5,8.46226
pdb5d0g_A_original_CA_coordinates.csv,162,4,0.5,2.82852
pdb2pnw_A_original_CA_coordinates.csv,354,4,0.5,26.1932
pdb3rja_A_original_CA_coordinates.csv,473,4,0.5,1067.61
pdb8bxh_A_original_CA_coordinates.csv,298,4,0.5,84.7632
pdb5qr3_B_original_CA_coordinates.csv,428,4,0.5,275.423
pdb8f5n_A_original_CA_coordinates.csv,282,4,0.5,23.486
pdb2qoc_A_original_CA_coordinates.csv,283,4,0.5,126.545
pdb3e8s_A_original_CA_coordinates.csv,216,4,0.5,8.31146
pdb2zl5_A_original_CA_coordinates.csv,289,4,0.5,10.9668
pdb6p6z_A_original_CA_coordinates.csv,158,4,0.5,1.58881
pdb5nxi_A_original_CA_coordinates.csv,259,4,0.5,1498.69
pdb4ru1_A_original_CA_coordinates.csv,288,4,0.5,1.41528
pdb3ecp_A_original_CA_coordinates.csv,458,4,0.5,47.3164
pdb6mt6_A_original_CA_coordinates.csv,276,4,0.5,6.16951
pdb8dsd_A_original_CA_coordinates.csv,467,4,0.5,57.7423
pdb5ucs_A_original_CA_coordinates.csv,290,4,0.5,39.9809
pdb6zwk_A_original_CA_coordinates.csv,115,4,0.5,4.75337
pdb8swr_A_original_CA_coordinates.csv,295,4,0.5,1.98568
pdb9av7_A_original_CA_coordinates.csv,304,4,0.5,98.0247
pdb2ypo_A_original_CA_coordinates.csv,458,4,0.5,13.0365
pdb7bv3_A_original_CA_coordinates.csv,457,4,0.5,7.91145
pdb3mhu_A_original_CA_coordinates.csv,307,4,0.5,14.0081
pdb6dp1_A_original_CA_coordinates.csv,135,4,0.5,175.08
pdb4jft_A_original_CA_coordinates.csv,438,4,0.5,33.1061
pdb7die_A_original_CA_coordinates.csv,164,4,0.5,0.439003
pdb8szs_A_original_CA_coordinates.csv,856,4,0.5,0.078828
pdb5uzp_A_original_CA_coordinates.csv,436,4,0.5,39.5311
pdb3ks6_A_original_CA_coordinates.csv,241,4,0.5,18.7016
pdb5pik_A_original_CA_coordinates.csv,331,4,0.5,393.517
pdb5j2j_A_original_CA_coordinates.csv,326,4,0.5,625.34
pdb6nnc_A_original_CA_coordinates.csv,159,4,0.5,19.8067
pdb5g39_A_original_CA_coordinates.csv,172,4,0.5,4.88126
pdb5rdl_A_original_CA_coordinates.csv,330,4,0.5,58.7457
pdb5lgx_A_original_CA_coordinates.csv,363,4,0.5,18.5692
pdb5lbk_A_original_CA_coordinates.csv,119,4,0.5,0.308438
pdb2x7c_A_original_CA_coordinates.csv,332,4,0.5,8.62311
pdb3uhb_A_original_CA_coordinates.csv,145,4,0.5,5.07754
pdb4h4j_A_original_CA_coordinates.csv,229,4,0.5,12.0491
pdb4a9j_A_original_CA_coordinates.csv,112,4,0.5,26.5553
pdb6rez_A_original_CA_coordinates.csv,273,4,0.5,28.8157
pdb7dqt_A_original_CA_coordinates.csv,154,4,0.5,30.3353
pdb4jr2_A_original_CA_coordinates.csv,224,4,0.5,98.0494
pdb5cty_A_original_CA_coordinates.csv,192,4,0.5,23.0342
pdb4liz_A_original_CA_coordinates.csv,137,4,0.5,81.8085
pdb2l9n_A_original_CA_coordinates.csv,250,4,0.5,93.8323
pdb8coz_A_original_CA_coordinates.csv,335,4,0.5,431.822
pdb3h22_A_original_CA_coordinates.csv,261,4,0.5,6.46105
pdb5bxy_A_original_CA_coordinates.csv,152,4,0.5,0.326149
pdb4ohw_A_original_CA_coordinates.csv,399,4,0.5,606.794
pdb6h6i_A_original_CA_coordinates.csv,144,4,0.5,51.9697
pdb8r95_A_original_CA_coordinates.csv,152,4,0.5,1.23587
pdb2i5z_O_original_CA_coordinates.csv,246,4,0.5,2.40258
pdb3d78_A_original_CA_coordinates.csv,119,4,0.5,0.850831
pdb3uqp_A_original_CA_coordinates.csv,370,4,0.5,0.85644
pdb6lko_A_original_CA_coordinates.csv,408,4,0.5,201.105
pdb2pev_A_original_CA_coordinates.csv,316,4,0.5,51.0238
pdb7jvu_A_original_CA_coordinates.csv,365,4,0.5,7.38274
pdb5o1h_A_original_CA_coordinates.csv,196,4,0.5,10.4117
pdb3u41_A_original_CA_coordinates.csv,204,4,0.5,25.5333
pdb7yxe_A_original_CA_coordinates.csv,148,4,0.5,7.02329
pdb5pws_A_original_CA_coordinates.csv,178,4,0.5,157.533
pdb3prp_A_original_CA_coordinates.csv,161,4,0.5,14.4874
pdb4df1_A_original_CA_coordinates.csv,199,4,0.5,120.928
pdb4f0l_A_original_CA_coordinates.csv,448,4,0.5,2.01046
pdb2rke_A_original_CA_coordinates.csv,612,4,0.5,9.80504
pdb4lc4_A_original_CA_coordinates.csv,320,4,0.5,17.7702
pdb6ydx_A_original_CA_coordinates.csv,856,4,0.5,0.0890522
pdb2osm_A_original_CA_coordinates.csv,258,4,0.5,470.423
pdb7zp7_A_original_CA_coordinates.csv,305,4,0.5,5.65472
pdb7kvo_A_original_CA_coordinates.csv,457,4,0.5,70.1132
pdb3bq9_A_original_CA_coordinates.csv,446,4,0.5,0.834337
pdb6cia_A_original_CA_coordinates.csv,284,4,0.5,58.7909
pdb3pp4_H_original_CA_coordinates.csv,220,4,0.5,97.2326
pdb3zl4_H_original_CA_coordinates.csv,231,4,0.5,133.102
pdb4j5u_A_original_CA_coordinates.csv,419,4,0.5,81.6127
pdb5pi5_A_original_CA_coordinates.csv,331,4,0.5,48.9815
pdb7x2m_E_original_CA_coordinates.csv,196,4,0.5,19.9183
pdb4uzq_A_original_CA_coordinates.csv,355,4,0.5,8.51781
pdb3v0j_A_original_CA_coordinates.csv,319,4,0.5,9.05109
pdb4n0h_A_original_CA_coordinates.csv,446,4,0.5,7.28617
pdb1xdx_A_original_CA_coordinates.csv,114,4,0.5,143.821
pdb8oge_A_original_CA_coordinates.csv,257,4,0.5,747.596
pdb7z8n_A_original_CA_coordinates.csv,286,4,0.5,35.7818
pdb6iyy_A_original_CA_coordinates.csv,312,4,0.5,4.59109
pdb2qei_A_original_CA_coordinates.csv,511,4,0.5,1164.4
