p_pdb_id,Residue length,actual_hinge_cnt,sigma,monge_rate_1
pdb3zqs_A_original_CA_coordinates.csv,186,4,0.5,0.961813
pdb3zs7_A_original_CA_coordinates.csv,277,4,0.5,0.873286
pdb7f9p_A_original_CA_coordinates.csv,483,4,0.5,0.733026
pdb8wiu_A_original_CA_coordinates.csv,123,4,0.5,0.962712
pdb2hst_A_original_CA_coordinates.csv,136,4,0.5,0.924601
pdb4uhd_A_original_CA_coordinates.csv,274,4,0.5,0.88778
pdb2rkv_A_original_CA_coordinates.csv,443,4,0.5,0.953786
pdb3kbg_A_original_CA_coordinates.csv,186,4,0.5,0.910823
pdb4abl_A_original_CA_coordinates.csv,181,4,0.5,0.918551
pdb4dln_A_original_CA_coordinates.csv,297,4,0.5,0.924553
pdb4cho_A_original_CA_coordinates.csv,149,4,0.5,0.972417
pdb6r6k_A_original_CA_coordinates.csv,275,4,0.5,0.922738
pdb6vlf_A_original_CA_coordinates.csv,447,4,0.5,0.92289
pdb4qzt_A_original_CA_coordinates.csv,133,4,0.5,0.968988
pdb7c7m_A_original_CA_coordinates.csv,248,4,0.5,0.956916
pdb6orr_A_original_CA_coordinates.csv,271,4,0.5,0.93396
pdb7frz_A_original_CA_coordinates.csv,422,4,0.5,0.928502
pdb6t0q_A_original_CA_coordinates.csv,340,4,0.5,0.88178
pdb6gqe_A_original_CA_coordinates.csv,162,4,0.5,0.953024
pdb5po8_A_original_CA_coordinates.csv,123,4,0.5,0.930514
pdb4nbq_A_original_CA_coordinates.csv,643,4,0.5,0.970169
pdb4unv_A_original_CA_coordinates.csv,108,4,0.5,0.923732
pdb6o0j_A_original_CA_coordinates.csv,527,4,0.5,0.964442
pdb5qxv_A_original_CA_coordinates.csv,130,4,0.5,0.894654
pdb6n6n_A_original_CA_coordinates.csv,301,4,0.5,0.92995
pdb5qiy_A_original_CA_coordinates.csv,225,4,0.5,0.932228
pdb3epw_A_original_CA_coordinates.csv,326,4,0.5,0.935263
pdb5nn5_A_original_CA_coordinates.csv,845,4,0.5,0.948961
pdb3obi_A_original_CA_coordinates.csv,278,4,0.5,0.89979
pdb6i8n_A_original_CA_coordinates.csv,106,4,0.5,0.942602
pdb4fc9_B_original_CA_coordinates.csv,171,4,0.5,0.930795
pdb4lxz_A_original_CA_coordinates.csv,368,4,0.5,0.927919
pdb6bei_A_original_CA_coordinates.csv,541,4,0.5,0.924187
pdb6x3o_A_original_CA_coordinates.csv,265,4,0.5,0.923258
pdb5l8s_A_original_CA_coordinates.csv,604,4,0.5,0.909215
pdb7lru_B_original_CA_coordinates.csv,255,4,0.5,0.910914
pdb4m5m_A_original_CA_coordinates.csv,159,4,0.5,0.966103
pdb2xfg_A_original_CA_coordinates.csv,446,4,0.5,0.95702
pdb3lzt_A_original_CA_coordinates.csv,129,4,0.5,0.875455
pdb6x5l_A_original_CA_coordinates.csv,233,4,0.5,0.902592
pdb4lvl_A_original_CA_coordinates.csv,196,4,0.5,0.957432
pdb4md0_A_original_CA_coordinates.csv,179,4,0.5,0.947523
pdb5t48_A_original_CA_coordinates.csv,181,4,0.5,0.788571
pdb7lrk_A_original_CA_coordinates.csv,119,4,0.5,0.97003
pdb3ijr_A_original_CA_coordinates.csv,277,4,0.5,0.968555
pdb3m0o_A_original_CA_coordinates.csv,385,4,0.5,0.763076
pdb2ymq_A_original_CA_coordinates.csv,224,4,0.5,0.870647
pdb5uws_A_original_CA_coordinates.csv,206,4,0.5,0.959504
pdb4n2p_A_original_CA_coordinates.csv,139,4,0.5,0.821519
pdb5syj_A_original_CA_coordinates.csv,713,4,0.5,0.962332
pdb5a89_A_original_CA_coordinates.csv,151,4,0.5,0.895496
pdb7yd2_A_original_CA_coordinates.csv,349,4,0.5,0.836014
pdb2vmz_A_original_CA_coordinates.csv,405,4,0.5,0.91932
pdb4d50_A_original_CA_coordinates.csv,290,4,0.5,0.930742
pdb4ku2_A_original_CA_coordinates.csv,340,4,0.5,0.966345
pdb4wg1_A_original_CA_coordinates.csv,129,4,0.5,0.921149
pdb1wef_A_original_CA_coordinates.csv,225,4,0.5,0.931622
pdb4aj3_A_original_CA_coordinates.csv,416,4,0.5,0.963715
pdb5iag_A_original_CA_coordinates.csv,239,4,0.5,0.971869
pdb2pgn_A_original_CA_coordinates.csv,587,4,0.5,0.919949
pdb8ik8_A_original_CA_coordinates.csv,158,4,0.5,0.859969
pdb2x0y_A_original_CA_coordinates.csv,584,4,0.5,0.852334
pdb6qrx_A_original_CA_coordinates.csv,387,4,0.5,0.961552
pdb3o57_A_original_CA_coordinates.csv,336,4,0.5,0.889645
pdb8as6_A_original_CA_coordinates.csv,1566,4,0.5,0.909248
pdb7nl2_A_original_CA_coordinates.csv,335,4,0.5,0.92191
pdb3uqb_A_original_CA_coordinates.csv,191,4,0.5,0.912798
pdb8baw_A_original_CA_coordinates.csv,277,4,0.5,0.933182
pdb6z5y_A_original_CA_coordinates.csv,177,4,0.5,0.945297
pdb1mdz_A_original_CA_coordinates.csv,364,4,0.5,0.952198
pdb5rug_A_original_CA_coordinates.csv,167,4,0.5,0.928392
pdb3q2v_A_original_CA_coordinates.csv,532,4,0.5,0.960179
pdb3p3l_A_original_CA_coordinates.csv,403,4,0.5,0.916731
pdb4cf8_A_original_CA_coordinates.csv,149,4,0.5,0.881815
pdb5pxf_A_original_CA_coordinates.csv,178,4,0.5,0.805441
pdb6skh_A_original_CA_coordinates.csv,696,4,0.5,0.884027
pdb6axk_A_original_CA_coordinates.csv,214,4,0.5,0.969184
pdb8aw0_A_original_CA_coordinates.csv,320,4,0.5,0.951757
pdb4k41_A_original_CA_coordinates.csv,363,4,0.5,0.941696
pdb4d77_A_original_CA_coordinates.csv,245,4,0.5,0.900095
pdb5upv_A_original_CA_coordinates.csv,352,4,0.5,0.935225
pdb3f75_A_original_CA_coordinates.csv,223,4,0.5,0.875173
pdb6z19_B_original_CA_coordinates.csv,328,4,0.5,0.948163
pdb5ue2_A_original_CA_coordinates.csv,247,4,0.5,0.974043
pdb3zgp_A_original_CA_coordinates.csv,129,4,0.5,0.817199
pdb5phh_A_original_CA_coordinates.csv,330,4,0.5,0.904583
pdb6jvw_A_original_CA_coordinates.csv,260,4,0.5,0.96619
pdb3zdg_A_original_CA_coordinates.csv,200,4,0.5,0.866793
pdb6dx8_A_original_CA_coordinates.csv,378,4,0.5,0.828747
pdb8slb_A_original_CA_coordinates.csv,248,4,0.5,0.914843
pdb3dc9_A_original_CA_coordinates.csv,257,4,0.5,0.906132
pdb6hby_A_original_CA_coordinates.csv,178,4,0.5,0.9557
pdb2lvv_A_original_CA_coordinates.csv,220,4,0.5,0.949311
pdb5nd7_C_original_CA_coordinates.csv,300,4,0.5,0.949206
pdb7ocm_A_original_CA_coordinates.csv,174,4,0.5,0.92575
pdb7o8c_A_original_CA_coordinates.csv,582,4,0.5,0.935553
pdb7r0q_A_original_CA_coordinates.csv,168,4,0.5,0.931621
pdb7ebt_A_original_CA_coordinates.csv,219,4,0.5,0.867838
pdb5ltd_A_original_CA_coordinates.csv,315,4,0.5,0.956534
pdb2kwc_A_original_CA_coordinates.csv,116,4,0.5,0.891107
pdb1z9b_A_original_CA_coordinates.csv,135,4,0.5,0.881501
pdb6gj5_A_original_CA_coordinates.csv,163,4,0.5,0.950718
pdb2ztv_A_original_CA_coordinates.csv,260,4,0.5,0.929046
pdb6tt2_A_original_CA_coordinates.csv,164,4,0.5,0.950317
pdb3of2_A_original_CA_coordinates.csv,267,4,0.5,0.842454
pdb4c2w_A_original_CA_coordinates.csv,268,4,0.5,0.907558
pdb4glj_A_original_CA_coordinates.csv,287,4,0.5,0.882696
pdb5skg_A_original_CA_coordinates.csv,312,4,0.5,0.906925
pdb4z3b_A_original_CA_coordinates.csv,174,4,0.5,0.950631
pdb5hax_A_original_CA_coordinates.csv,698,4,0.5,0.966371
pdb2o9b_A_original_CA_coordinates.csv,315,4,0.5,0.952237
pdb4xyg_A_original_CA_coordinates.csv,376,4,0.5,0.968563
pdb4xoe_A_original_CA_coordinates.csv,279,4,0.5,0.887204
pdb6vuo_A_original_CA_coordinates.csv,230,4,0.5,0.802408
pdb1q4w_A_original_CA_coordinates.csv,364,4,0.5,0.929465
pdb3n9h_A_original_CA_coordinates.csv,654,4,0.5,0.95289
pdb6t4j_A_original_CA_coordinates.csv,241,4,0.5,0.923957
pdb5b7f_A_original_CA_coordinates.csv,463,4,0.5,0.962917
pdb5sys_A_original_CA_coordinates.csv,258,4,0.5,0.951686
pdb6asn_A_original_CA_coordinates.csv,527,4,0.5,0.903101
pdb6fek_A_original_CA_coordinates.csv,294,4,0.5,0.971602
pdb1h13_A_original_CA_coordinates.csv,404,4,0.5,0.960999
pdb3h02_A_original_CA_coordinates.csv,255,4,0.5,0.880348
pdb5kur_A_original_CA_coordinates.csv,164,4,0.5,0.920578
pdb1whb_A_original_CA_coordinates.csv,157,4,0.5,0.930622
pdb6bow_A_original_CA_coordinates.csv,266,4,0.5,0.953995
pdb6rr9_A_original_CA_coordinates.csv,311,4,0.5,0.889472
pdb5u5s_A_original_CA_coordinates.csv,112,4,0.5,0.979074
pdb8bz6_A_original_CA_coordinates.csv,606,4,0.5,0.859998
pdb4j0l_A_original_CA_coordinates.csv,243,4,0.5,0.930984
pdb5zye_A_original_CA_coordinates.csv,384,4,0.5,0.967165
pdb5tlz_A_original_CA_coordinates.csv,346,4,0.5,0.940678
pdb4nrv_A_original_CA_coordinates.csv,283,4,0.5,0.925728
pdb4clh_A_original_CA_coordinates.csv,252,4,0.5,0.899111
pdb6pnl_A_original_CA_coordinates.csv,334,4,0.5,0.915511
pdb2w5a_A_original_CA_coordinates.csv,267,4,0.5,0.854494
pdb8v4a_A_original_CA_coordinates.csv,466,4,0.5,0.93573
pdb7uy0_A_original_CA_coordinates.csv,447,4,0.5,0.933354
pdb7n9l_A_original_CA_coordinates.csv,282,4,0.5,0.881694
pdb3p69_A_original_CA_coordinates.csv,124,4,0.5,0.950707
pdb3ml2_A_original_CA_coordinates.csv,257,4,0.5,0.931219
pdb4yxu_A_original_CA_coordinates.csv,258,4,0.5,0.933062
pdb6bea_A_original_CA_coordinates.csv,433,4,0.5,0.962399
pdb3lws_A_original_CA_coordinates.csv,346,4,0.5,0.951926
pdb3sug_A_original_CA_coordinates.csv,201,4,0.5,0.899555
pdb3jz9_A_original_CA_coordinates.csv,189,4,0.5,0.941585
pdb7u4z_A_original_CA_coordinates.csv,153,4,0.5,0.94029
pdb6nyr_A_original_CA_coordinates.csv,681,4,0.5,0.943822
pdb3n4j_A_original_CA_coordinates.csv,161,4,0.5,0.876541
pdb5cj6_A_original_CA_coordinates.csv,244,4,0.5,0.946841
pdb5hia_A_original_CA_coordinates.csv,202,4,0.5,0.920741
pdb6vw9_A_original_CA_coordinates.csv,231,4,0.5,0.877121
pdb3sxu_A_original_CA_coordinates.csv,146,4,0.5,0.960835
pdb5qxz_A_original_CA_coordinates.csv,130,4,0.5,0.85714
pdb6oin_A_original_CA_coordinates.csv,271,4,0.5,0.913764
pdb2v9o_A_original_CA_coordinates.csv,274,4,0.5,0.884809
pdb2zl7_A_original_CA_coordinates.csv,285,4,0.5,0.946318
pdb4e2z_A_original_CA_coordinates.csv,405,4,0.5,0.888799
pdb4zcs_A_original_CA_coordinates.csv,141,4,0.5,0.900861
pdb2gme_A_original_CA_coordinates.csv,225,4,0.5,0.935973
pdb4d5b_A_original_CA_coordinates.csv,312,4,0.5,0.873719
pdb5x7h_A_original_CA_coordinates.csv,700,4,0.5,0.953528
pdb4ftt_A_original_CA_coordinates.csv,266,4,0.5,0.873683
pdb5t7k_A_original_CA_coordinates.csv,232,4,0.5,0.89556
pdb6qhm_A_original_CA_coordinates.csv,235,4,0.5,0.85005
pdb3tx4_A_original_CA_coordinates.csv,267,4,0.5,0.939086
pdb4bfd_A_original_CA_coordinates.csv,372,4,0.5,0.952072
pdb4gib_A_original_CA_coordinates.csv,225,4,0.5,0.916499
pdb5pew_A_original_CA_coordinates.csv,115,4,0.5,0.96615
pdb8sdf_Z_original_CA_coordinates.csv,195,4,0.5,0.969692
pdb8d60_A_original_CA_coordinates.csv,129,4,0.5,0.89696
pdb4gkt_A_original_CA_coordinates.csv,354,4,0.5,0.96052
pdb8g64_A_original_CA_coordinates.csv,169,4,0.5,0.907856
pdb7gnw_A_original_CA_coordinates.csv,182,4,0.5,0.957889
pdb7frj_A_original_CA_coordinates.csv,281,4,0.5,0.717116
pdb7gbd_A_original_CA_coordinates.csv,304,4,0.5,0.811025
pdb2k07_A_original_CA_coordinates.csv,175,4,0.5,0.940393
pdb8hz6_A_original_CA_coordinates.csv,377,4,0.5,0.940651
pdb5lgh_H_original_CA_coordinates.csv,200,4,0.5,0.884721
pdb5jjh_A_original_CA_coordinates.csv,704,4,0.5,0.966894
pdb2x7s_A_original_CA_coordinates.csv,256,4,0.5,0.926352
pdb5qyn_A_original_CA_coordinates.csv,237,4,0.5,0.940547
pdb6cjs_A_original_CA_coordinates.csv,218,4,0.5,0.902081
pdb4y3h_A_original_CA_coordinates.csv,330,4,0.5,0.831386
pdb8asn_A_original_CA_coordinates.csv,426,4,0.5,0.957742
pdb7me9_A_original_CA_coordinates.csv,249,4,0.5,0.900858
pdb5trw_A_original_CA_coordinates.csv,278,4,0.5,0.914317
pdb4xob_A_original_CA_coordinates.csv,279,4,0.5,0.813907
pdb5t38_A_original_CA_coordinates.csv,238,4,0.5,0.956278
pdb6wci_A_original_CA_coordinates.csv,400,4,0.5,0.885948
pdb4wct_A_original_CA_coordinates.csv,441,4,0.5,0.937962
pdb6ss3_A_original_CA_coordinates.csv,305,4,0.5,0.944702
pdb6hsa_A_original_CA_coordinates.csv,145,4,0.5,0.894273
pdb8q00_A_original_CA_coordinates.csv,295,4,0.5,0.972839
pdb5hzq_A_original_CA_coordinates.csv,139,4,0.5,0.934872
pdb5tny_A_original_CA_coordinates.csv,283,4,0.5,0.949741
pdb6ude_A_original_CA_coordinates.csv,493,4,0.5,0.971209
pdb5a6x_A_original_CA_coordinates.csv,114,4,0.5,0.890257
pdb1b4m_A_original_CA_coordinates.csv,134,4,0.5,0.972994
pdb4kev_A_original_CA_coordinates.csv,313,4,0.5,0.932588
pdb2h4l_X_original_CA_coordinates.csv,454,4,0.5,0.851615
pdb2jj7_A_original_CA_coordinates.csv,177,4,0.5,0.934879
pdb6y0d_A_original_CA_coordinates.csv,214,4,0.5,0.963817
pdb7tbh_A_original_CA_coordinates.csv,243,4,0.5,0.925078
pdb6fff_A_original_CA_coordinates.csv,113,4,0.5,0.931084
pdb5sts_A_original_CA_coordinates.csv,237,4,0.5,0.91383
pdb2z9u_A_original_CA_coordinates.csv,392,4,0.5,0.909189
pdb4cv7_A_original_CA_coordinates.csv,111,4,0.5,0.913287
pdb1rch_A_original_CA_coordinates.csv,155,4,0.5,0.870226
pdb6thv_A_original_CA_coordinates.csv,354,4,0.5,0.94269
pdb4jzz_A_original_CA_coordinates.csv,336,4,0.5,0.965909
pdb2rtg_B_original_CA_coordinates.csv,123,4,0.5,0.92253
pdb7xl0_A_original_CA_coordinates.csv,121,4,0.5,0.971212
pdb4k9o_A_original_CA_coordinates.csv,525,4,0.5,0.933621
pdb5sae_A_original_CA_coordinates.csv,348,4,0.5,0.931322
pdb7qbt_A_original_CA_coordinates.csv,411,4,0.5,0.947965
pdb3kzz_A_original_CA_coordinates.csv,158,4,0.5,0.867736
pdb8j16_X_original_CA_coordinates.csv,173,4,0.5,0.941718
pdb5v37_A_original_CA_coordinates.csv,424,4,0.5,0.907292
pdb5s3i_A_original_CA_coordinates.csv,164,4,0.5,0.949211
pdb8crd_A_original_CA_coordinates.csv,500,4,0.5,0.979829
pdb7qcm_A_original_CA_coordinates.csv,314,4,0.5,0.945318
pdb5f60_A_original_CA_coordinates.csv,127,4,0.5,0.960227
pdb3pji_A_original_CA_coordinates.csv,119,4,0.5,0.92524
pdb2rsf_A_original_CA_coordinates.csv,110,4,0.5,0.917204
pdb4qgf_A_original_CA_coordinates.csv,196,4,0.5,0.86291
pdb6an3_A_original_CA_coordinates.csv,305,4,0.5,0.906056
pdb7tse_A_original_CA_coordinates.csv,411,4,0.5,0.966012
pdb2ux6_A_original_CA_coordinates.csv,122,4,0.5,0.803049
pdb6e51_A_original_CA_coordinates.csv,133,4,0.5,0.868362
pdb5vim_A_original_CA_coordinates.csv,261,4,0.5,0.958988
pdb7ncy_A_original_CA_coordinates.csv,126,4,0.5,0.956891
pdb1gwh_A_original_CA_coordinates.csv,498,4,0.5,0.949924
pdb5t4j_B_original_CA_coordinates.csv,360,4,0.5,0.936754
pdb6pp4_A_original_CA_coordinates.csv,404,4,0.5,0.976852
pdb7zx2_A_original_CA_coordinates.csv,434,4,0.5,0.963761
pdb5mlj_A_original_CA_coordinates.csv,109,4,0.5,0.958065
pdb2k5q_A_original_CA_coordinates.csv,105,4,0.5,0.953352
pdb2p7s_A_original_CA_coordinates.csv,110,4,0.5,0.765311
pdb4xnu_A_original_CA_coordinates.csv,532,4,0.5,0.929649
pdb4wh9_A_original_CA_coordinates.csv,177,4,0.5,0.964934
pdb7uqm_A_original_CA_coordinates.csv,142,4,0.5,0.846212
pdb4g7t_A_original_CA_coordinates.csv,212,4,0.5,0.92851
pdb8fgz_A_original_CA_coordinates.csv,243,4,0.5,0.908797
pdb4wej_A_original_CA_coordinates.csv,500,4,0.5,0.981522
pdb7ji2_A_original_CA_coordinates.csv,278,4,0.5,0.94187
pdb2ka9_A_original_CA_coordinates.csv,189,4,0.5,0.939424
pdb2y7l_A_original_CA_coordinates.csv,312,4,0.5,0.940892
pdb4yt9_A_original_CA_coordinates.csv,418,4,0.5,0.807118
pdb4hxa_L_original_CA_coordinates.csv,213,4,0.5,0.638266
pdb4uin_H_original_CA_coordinates.csv,221,4,0.5,0.985844
pdb3baa_A_original_CA_coordinates.csv,312,4,0.5,0.979209
pdb7wg3_A_original_CA_coordinates.csv,213,4,0.5,0.948007
pdb7vjx_A_original_CA_coordinates.csv,300,4,0.5,0.942964
pdb5qz8_A_original_CA_coordinates.csv,237,4,0.5,0.82373
pdb5i9u_A_original_CA_coordinates.csv,281,4,0.5,0.831668
pdb2zse_A_original_CA_coordinates.csv,307,4,0.5,0.927072
pdb2x38_A_original_CA_coordinates.csv,822,4,0.5,0.965169
pdb5ti0_A_original_CA_coordinates.csv,257,4,0.5,0.858085
pdb4q0w_A_original_CA_coordinates.csv,316,4,0.5,0.913799
pdb3ood_A_original_CA_coordinates.csv,328,4,0.5,0.916926
pdb6kgu_A_original_CA_coordinates.csv,448,4,0.5,0.948536
pdb5fnh_A_original_CA_coordinates.csv,257,4,0.5,0.954318
pdb3imf_A_original_CA_coordinates.csv,238,4,0.5,0.968244
pdb6tl3_A_original_CA_coordinates.csv,227,4,0.5,0.94174
pdb6cbr_A_original_CA_coordinates.csv,144,4,0.5,0.832869
pdb8gsj_A_original_CA_coordinates.csv,336,4,0.5,0.884545
pdb7zjp_A_original_CA_coordinates.csv,215,4,0.5,0.914822
pdb5hwq_A_original_CA_coordinates.csv,417,4,0.5,0.905993
pdb4mho_A_original_CA_coordinates.csv,806,4,0.5,0.926112
pdb4qa5_A_original_CA_coordinates.csv,364,4,0.5,0.946572
pdb7jz5_A_original_CA_coordinates.csv,134,4,0.5,0.87315
pdb3e29_A_original_CA_coordinates.csv,128,4,0.5,0.927087
pdb5q2p_A_original_CA_coordinates.csv,341,4,0.5,0.872996
pdb4o8q_A_original_CA_coordinates.csv,242,4,0.5,0.923475
pdb6ep7_A_original_CA_coordinates.csv,210,4,0.5,0.970815
pdb2gq2_A_original_CA_coordinates.csv,238,4,0.5,0.914399
pdb5cp1_A_original_CA_coordinates.csv,245,4,0.5,0.939625
pdb7suw_A_original_CA_coordinates.csv,257,4,0.5,0.855629
pdb3cav_A_original_CA_coordinates.csv,325,4,0.5,0.911663
pdb4jea_A_original_CA_coordinates.csv,106,4,0.5,0.927016
pdb1vl4_A_original_CA_coordinates.csv,428,4,0.5,0.927178
pdb7qxl_A_original_CA_coordinates.csv,105,4,0.5,0.928593
pdb3rwl_A_original_CA_coordinates.csv,404,4,0.5,0.939517
pdb8avn_A_original_CA_coordinates.csv,202,4,0.5,0.92118
pdb5r17_A_original_CA_coordinates.csv,237,4,0.5,0.941698
pdb8dxh_A_original_CA_coordinates.csv,556,4,0.5,0.968841
pdb5a0y_A_original_CA_coordinates.csv,542,4,0.5,0.959401
pdb1g03_A_original_CA_coordinates.csv,134,4,0.5,0.851484
pdb2rq4_A_original_CA_coordinates.csv,115,4,0.5,0.947892
pdb8e7q_A_original_CA_coordinates.csv,138,4,0.5,0.946198
pdb5v8s_A_original_CA_coordinates.csv,399,4,0.5,0.937033
pdb4de2_A_original_CA_coordinates.csv,260,4,0.5,0.939804
pdb5v2w_A_original_CA_coordinates.csv,166,4,0.5,0.860024
pdb4nqx_A_original_CA_coordinates.csv,274,4,0.5,0.969666
pdb5pq6_A_original_CA_coordinates.csv,121,4,0.5,0.964817
pdb5pfy_A_original_CA_coordinates.csv,115,4,0.5,0.943559
pdb4ehc_A_original_CA_coordinates.csv,275,4,0.5,0.956677
pdb6loy_A_original_CA_coordinates.csv,246,4,0.5,0.862474
pdb7pa4_A_original_CA_coordinates.csv,524,4,0.5,0.967998
pdb5sig_A_original_CA_coordinates.csv,312,4,0.5,0.880477
pdb6jyv_A_original_CA_coordinates.csv,329,4,0.5,0.871333
pdb3rlh_A_original_CA_coordinates.csv,277,4,0.5,0.90649
pdb3ca3_A_original_CA_coordinates.csv,257,4,0.5,0.956826
pdb5j7p_A_original_CA_coordinates.csv,114,4,0.5,0.966651
pdb6jbe_A_original_CA_coordinates.csv,404,4,0.5,0.926174
pdb6l4p_A_original_CA_coordinates.csv,195,4,0.5,0.929075
pdb3w7l_A_original_CA_coordinates.csv,313,4,0.5,0.891292
pdb6zm2_A_original_CA_coordinates.csv,626,4,0.5,0.878582
pdb7vzp_A_original_CA_coordinates.csv,565,4,0.5,0.970804
pdb3itp_A_original_CA_coordinates.csv,129,4,0.5,0.944052
pdb8cou_A_original_CA_coordinates.csv,413,4,0.5,0.972069
pdb4d3j_A_original_CA_coordinates.csv,362,4,0.5,0.96647
pdb6vmx_A_original_CA_coordinates.csv,276,4,0.5,0.924494
pdb2m5y_A_original_CA_coordinates.csv,122,4,0.5,0.869329
pdb6pnd_A_original_CA_coordinates.csv,414,4,0.5,0.925114
pdb7sg5_H_original_CA_coordinates.csv,213,4,0.5,0.848495
pdb5hph_A_original_CA_coordinates.csv,482,4,0.5,0.926028
pdb4izo_A_original_CA_coordinates.csv,376,4,0.5,0.924594
pdb6uqz_A_original_CA_coordinates.csv,287,4,0.5,0.953185
pdb5clh_A_original_CA_coordinates.csv,159,4,0.5,0.961318
pdb5d0g_A_original_CA_coordinates.csv,162,4,0.5,0.940848
pdb2pnw_A_original_CA_coordinates.csv,354,4,0.5,0.955314
pdb3rja_A_original_CA_coordinates.csv,473,4,0.5,0.816928
pdb8bxh_A_original_CA_coordinates.csv,298,4,0.5,0.894694
pdb5qr3_B_original_CA_coordinates.csv,428,4,0.5,0.940877
pdb8f5n_A_original_CA_coordinates.csv,282,4,0.5,0.9444
pdb2qoc_A_original_CA_coordinates.csv,283,4,0.5,0.854637
pdb3e8s_A_original_CA_coordinates.csv,216,4,0.5,0.961665
pdb2zl5_A_original_CA_coordinates.csv,289,4,0.5,0.945265
pdb6p6z_A_original_CA_coordinates.csv,158,4,0.5,0.960898
pdb5nxi_A_original_CA_coordinates.csv,259,4,0.5,0.753801
pdb4ru1_A_original_CA_coordinates.csv,288,4,0.5,0.943118
pdb3ecp_A_original_CA_coordinates.csv,458,4,0.5,0.87264
pdb6mt6_A_original_CA_coordinates.csv,276,4,0.5,0.96684
pdb8dsd_A_original_CA_coordinates.csv,467,4,0.5,0.962939
pdb5ucs_A_original_CA_coordinates.csv,290,4,0.5,0.883086
pdb6zwk_A_original_CA_coordinates.csv,115,4,0.5,0.961599
pdb8swr_A_original_CA_coordinates.csv,295,4,0.5,0.928828
pdb9av7_A_original_CA_coordinates.csv,304,4,0.5,0.814393
pdb2ypo_A_original_CA_coordinates.csv,458,4,0.5,0.976694
pdb7bv3_A_original_CA_coordinates.csv,457,4,0.5,0.962904
pdb3mhu_A_original_CA_coordinates.csv,307,4,0.5,0.870968
pdb6dp1_A_original_CA_coordinates.csv,135,4,0.5,0.859143
pdb4jft_A_original_CA_coordinates.csv,438,4,0.5,0.954524
pdb7die_A_original_CA_coordinates.csv,164,4,0.5,0.97029
pdb8szs_A_original_CA_coordinates.csv,856,4,0.5,0.950885
pdb5uzp_A_original_CA_coordinates.csv,436,4,0.5,0.952568
pdb3ks6_A_original_CA_coordinates.csv,241,4,0.5,0.917483
pdb5pik_A_original_CA_coordinates.csv,331,4,0.5,0.834505
pdb5j2j_A_original_CA_coordinates.csv,326,4,0.5,0.832139
pdb6nnc_A_original_CA_coordinates.csv,159,4,0.5,0.932058
pdb5g39_A_original_CA_coordinates.csv,172,4,0.5,0.944089
pdb5rdl_A_original_CA_coordinates.csv,330,4,0.5,0.928941
pdb5lgx_A_original_CA_coordinates.csv,363,4,0.5,0.973436
pdb5lbk_A_original_CA_coordinates.csv,119,4,0.5,0.970434
pdb2x7c_A_original_CA_coordinates.csv,332,4,0.5,0.956305
pdb3uhb_A_original_CA_coordinates.csv,145,4,0.5,0.946315
pdb4h4j_A_original_CA_coordinates.csv,229,4,0.5,0.941698
pdb4a9j_A_original_CA_coordinates.csv,112,4,0.5,0.909055
pdb6rez_A_original_CA_coordinates.csv,273,4,0.5,0.956452
pdb7dqt_A_original_CA_coordinates.csv,154,4,0.5,0.900392
pdb4jr2_A_original_CA_coordinates.csv,224,4,0.5,0.854393
pdb5cty_A_original_CA_coordinates.csv,192,4,0.5,0.971583
pdb4liz_A_original_CA_coordinates.csv,137,4,0.5,0.808283
pdb2l9n_A_original_CA_coordinates.csv,250,4,0.5,0.881142
pdb8coz_A_original_CA_coordinates.csv,335,4,0.5,0.838941
pdb3h22_A_original_CA_coordinates.csv,261,4,0.5,0.959209
pdb5bxy_A_original_CA_coordinates.csv,152,4,0.5,0.95183
pdb4ohw_A_original_CA_coordinates.csv,399,4,0.5,0.847171
pdb6h6i_A_original_CA_coordinates.csv,144,4,0.5,0.907552
pdb8r95_A_original_CA_coordinates.csv,152,4,0.5,0.959408
pdb2i5z_O_original_CA_coordinates.csv,246,4,0.5,0.958651
pdb3d78_A_original_CA_coordinates.csv,119,4,0.5,0.9701
pdb3uqp_A_original_CA_coordinates.csv,370,4,0.5,0.973124
pdb6lko_A_original_CA_coordinates.csv,408,4,0.5,0.910399
pdb2pev_A_original_CA_coordinates.csv,316,4,0.5,0.929496
pdb7jvu_A_original_CA_coordinates.csv,365,4,0.5,0.95965
pdb5o1h_A_original_CA_coordinates.csv,196,4,0.5,0.910593
pdb3u41_A_original_CA_coordinates.csv,204,4,0.5,0.909683
pdb7yxe_A_original_CA_coordinates.csv,148,4,0.5,0.934642
pdb5pws_A_original_CA_coordinates.csv,178,4,0.5,0.822962
pdb3prp_A_original_CA_coordinates.csv,161,4,0.5,0.924262
pdb4df1_A_original_CA_coordinates.csv,199,4,0.5,0.863197
pdb4f0l_A_original_CA_coordinates.csv,448,4,0.5,0.956603
pdb2rke_A_original_CA_coordinates.csv,612,4,0.5,0.952282
pdb4lc4_A_original_CA_coordinates.csv,320,4,0.5,0.929769
pdb6ydx_A_original_CA_coordinates.csv,856,4,0.5,0.967924
pdb2osm_A_original_CA_coordinates.csv,258,4,0.5,0.798603
pdb7zp7_A_original_CA_coordinates.csv,305,4,0.5,0.9468
pdb7kvo_A_original_CA_coordinates.csv,457,4,0.5,0.901836
