p_pdb_id,Residue length,actual_hinge_cnt,sigma,delta_g
pdb3cou_A_original_CA_coordinates.csv,180,5,0.5,22687.2
pdb6hai_A_original_CA_coordinates.csv,212,5,0.5,750.947
pdb8gck_B_original_CA_coordinates.csv,128,5,0.5,799.53
pdb5ram_A_original_CA_coordinates.csv,340,5,0.5,15403.8
pdb4n94_A_original_CA_coordinates.csv,360,5,0.5,23999.8
pdb6bq7_A_original_CA_coordinates.csv,292,5,0.5,17255.7
pdb6elv_A_original_CA_coordinates.csv,134,5,0.5,446.12
pdb4h09_A_original_CA_coordinates.csv,368,5,0.5,6141.4
pdb6c1b_A_original_CA_coordinates.csv,265,5,0.5,3401.46
pdb6jtd_A_original_CA_coordinates.csv,477,5,0.5,1369.04
pdb5i5p_A_original_CA_coordinates.csv,306,5,0.5,25670.9
pdb5a14_A_original_CA_coordinates.csv,284,5,0.5,16025.6
pdb6uhl_A_original_CA_coordinates.csv,224,5,0.5,9414.92
pdb5p93_A_original_CA_coordinates.csv,213,5,0.5,828.445
pdb5hi7_A_original_CA_coordinates.csv,426,5,0.5,4242.93
pdb3pby_A_original_CA_coordinates.csv,219,5,0.5,5331.42
pdb6qa6_A_original_CA_coordinates.csv,810,5,0.5,36259
pdb3nle_A_original_CA_coordinates.csv,404,5,0.5,15207.7
pdb5w4g_B_original_CA_coordinates.csv,425,5,0.5,5036.9
pdb3zm0_A_original_CA_coordinates.csv,261,5,0.5,8492.68
pdb5h8z_A_original_CA_coordinates.csv,358,5,0.5,1984.6
pdb7e0e_A_original_CA_coordinates.csv,149,5,0.5,2293.18
pdb5g3o_A_original_CA_coordinates.csv,276,5,0.5,4204.98
pdb4cxo_A_original_CA_coordinates.csv,255,5,0.5,14613.3
pdb6rj4_B_original_CA_coordinates.csv,269,5,0.5,6110.8
pdb7agz_A_original_CA_coordinates.csv,386,5,0.5,5228.16
pdb5tbs_A_original_CA_coordinates.csv,284,5,0.5,11153.1
pdb4gyy_A_original_CA_coordinates.csv,693,5,0.5,1209.19
pdb8uzn_A_original_CA_coordinates.csv,488,5,0.5,9624.44
pdb6pxn_A_original_CA_coordinates.csv,290,5,0.5,3160.13
pdb5ld0_A_original_CA_coordinates.csv,206,5,0.5,11202.5
pdb3hyz_A_original_CA_coordinates.csv,204,5,0.5,1936.52
pdb5pic_A_original_CA_coordinates.csv,331,5,0.5,4369.92
pdb3umh_A_original_CA_coordinates.csv,180,5,0.5,7308.95
pdb6hzz_A_original_CA_coordinates.csv,511,5,0.5,9201.85
pdb4brs_A_original_CA_coordinates.csv,342,5,0.5,1096.26
pdb6vo5_A_original_CA_coordinates.csv,319,5,0.5,2542.38
pdb6nsf_A_original_CA_coordinates.csv,317,5,0.5,31353.8
pdb6fk3_A_original_CA_coordinates.csv,530,5,0.5,19447.5
pdb2yne_A_original_CA_coordinates.csv,384,5,0.5,20608.5
pdb4hze_A_original_CA_coordinates.csv,306,5,0.5,12525.7
pdb3dxl_A_original_CA_coordinates.csv,299,5,0.5,15396.7
pdb5aou_A_original_CA_coordinates.csv,240,5,0.5,20044.9
pdb8f4k_A_original_CA_coordinates.csv,334,5,0.5,12801.6
pdb8dl4_A_original_CA_coordinates.csv,525,5,0.5,17054.2
pdb2uyu_A_original_CA_coordinates.csv,274,5,0.5,4372.21
pdb6jcl_A_original_CA_coordinates.csv,218,5,0.5,5837.87
pdb6qhx_A_original_CA_coordinates.csv,296,5,0.5,20825.1
pdb5fxs_A_original_CA_coordinates.csv,308,5,0.5,5799.4
pdb4jk7_A_original_CA_coordinates.csv,221,5,0.5,13576.5
pdb4qa3_A_original_CA_coordinates.csv,365,5,0.5,22580.9
pdb4rha_A_original_CA_coordinates.csv,130,5,0.5,3315.85
pdb7xlz_A_original_CA_coordinates.csv,241,5,0.5,5165.14
pdb2xgw_A_original_CA_coordinates.csv,166,5,0.5,3950.83
pdb7lpv_A_original_CA_coordinates.csv,279,5,0.5,2733.42
pdb4bo7_A_original_CA_coordinates.csv,238,5,0.5,4625.87
pdb8ov4_A_original_CA_coordinates.csv,301,5,0.5,10625.3
pdb2osw_A_original_CA_coordinates.csv,433,5,0.5,3670.77
pdb7abs_A_original_CA_coordinates.csv,359,5,0.5,5918.25
pdb6uz6_A_original_CA_coordinates.csv,285,5,0.5,5264.79
pdb5q3l_A_original_CA_coordinates.csv,341,5,0.5,4785.09
pdb8te1_A_original_CA_coordinates.csv,273,5,0.5,2878.57
pdb5vej_A_original_CA_coordinates.csv,327,5,0.5,1257.99
pdb1vl1_A_original_CA_coordinates.csv,218,5,0.5,3158.41
pdb8cdq_A_original_CA_coordinates.csv,813,5,0.5,21852
pdb7jy0_A_original_CA_coordinates.csv,141,5,0.5,3350.26
pdb4fuf_A_original_CA_coordinates.csv,246,5,0.5,8758.11
pdb4e5a_X_original_CA_coordinates.csv,332,5,0.5,4796.22
pdb2rrf_A_original_CA_coordinates.csv,141,5,0.5,6805.35
pdb5j5z_A_original_CA_coordinates.csv,477,5,0.5,6718.65
pdb7ppg_A_original_CA_coordinates.csv,467,5,0.5,10027.7
pdb8ppd_A_original_CA_coordinates.csv,270,5,0.5,6393.75
pdb4jbv_A_original_CA_coordinates.csv,458,5,0.5,4469.48
pdb7c6h_A_original_CA_coordinates.csv,420,5,0.5,29168.1
pdb5h7k_A_original_CA_coordinates.csv,367,5,0.5,7248.73
pdb6sfj_A_original_CA_coordinates.csv,341,5,0.5,23042.4
pdb8u98_A_original_CA_coordinates.csv,391,5,0.5,6670.8
pdb7prq_A_original_CA_coordinates.csv,304,5,0.5,3878.97
pdb6emq_A_original_CA_coordinates.csv,165,5,0.5,743.41
pdb3omu_A_original_CA_coordinates.csv,208,5,0.5,8387.76
pdb5q5m_A_original_CA_coordinates.csv,341,5,0.5,8387.36
pdb7jif_A_original_CA_coordinates.csv,166,5,0.5,2518.38
pdb6bs0_A_original_CA_coordinates.csv,272,5,0.5,5978.52
pdb7vkm_A_original_CA_coordinates.csv,300,5,0.5,5953.86
pdb6ly4_A_original_CA_coordinates.csv,450,5,0.5,12917.8
pdb6fcb_A_original_CA_coordinates.csv,380,5,0.5,4642.17
pdb1w5m_A_original_CA_coordinates.csv,329,5,0.5,28619.9
pdb4mg3_A_original_CA_coordinates.csv,142,5,0.5,4534.76
pdb5vrv_A_original_CA_coordinates.csv,307,5,0.5,12302.6
pdb7b2w_A_original_CA_coordinates.csv,531,5,0.5,675.156
pdb4hb4_A_original_CA_coordinates.csv,209,5,0.5,3976.44
pdb3efb_A_original_CA_coordinates.csv,239,5,0.5,6697.51
pdb7ppn_A_original_CA_coordinates.csv,279,5,0.5,6493.86
pdb6pn4_A_original_CA_coordinates.csv,411,5,0.5,9489.35
pdb3dlx_A_original_CA_coordinates.csv,470,5,0.5,3420.19
pdb4l2h_A_original_CA_coordinates.csv,436,5,0.5,4982.39
pdb5c7y_A_original_CA_coordinates.csv,266,5,0.5,12540.2
pdb2m1w_A_original_CA_coordinates.csv,166,5,0.5,2585.29
pdb4lh1_A_original_CA_coordinates.csv,534,5,0.5,12281.5
pdb5l18_A_original_CA_coordinates.csv,388,5,0.5,2431.33
pdb1usn_A_original_CA_coordinates.csv,165,5,0.5,2249.57
pdb5q14_A_original_CA_coordinates.csv,230,5,0.5,4248.3
pdb2duh_A_original_CA_coordinates.csv,225,5,0.5,6019.43
pdb5kcc_A_original_CA_coordinates.csv,237,5,0.5,2269.91
pdb3tbb_A_original_CA_coordinates.csv,279,5,0.5,12017.9
pdb1bn6_A_original_CA_coordinates.csv,291,5,0.5,6790.16
pdb5zn2_A_original_CA_coordinates.csv,324,5,0.5,751.24
pdb8d6l_A_original_CA_coordinates.csv,133,5,0.5,1477.3
pdb6d2y_A_original_CA_coordinates.csv,416,5,0.5,5092.95
pdb4u6q_A_original_CA_coordinates.csv,328,5,0.5,21932
pdb2hm8_A_original_CA_coordinates.csv,136,5,0.5,2164.26
pdb5hwm_A_original_CA_coordinates.csv,304,5,0.5,3972.35
pdb4y31_A_original_CA_coordinates.csv,150,5,0.5,1822.68
pdb3nvs_A_original_CA_coordinates.csv,426,5,0.5,1881.71
pdb5f6b_A_original_CA_coordinates.csv,133,5,0.5,2731.12
pdb7vmw_A_original_CA_coordinates.csv,296,5,0.5,1311.52
pdb7xbs_A_original_CA_coordinates.csv,484,5,0.5,8848.33
pdb6bt9_A_original_CA_coordinates.csv,625,5,0.5,13791.2
pdb2kkl_A_original_CA_coordinates.csv,140,5,0.5,1339.88
pdb3irv_A_original_CA_coordinates.csv,213,5,0.5,15418.6
pdb7qr6_A_original_CA_coordinates.csv,471,5,0.5,371.053
pdb5quq_A_original_CA_coordinates.csv,218,5,0.5,1191.78
pdb2glz_A_original_CA_coordinates.csv,147,5,0.5,409.684
pdb5e7b_A_original_CA_coordinates.csv,126,5,0.5,1745.31
pdb7tn4_A_original_CA_coordinates.csv,134,5,0.5,5144.94
pdb2r2d_A_original_CA_coordinates.csv,276,5,0.5,15046.6
pdb6x4i_A_original_CA_coordinates.csv,348,5,0.5,2450.53
pdb3dog_A_original_CA_coordinates.csv,297,5,0.5,8110.56
pdb5rv6_A_original_CA_coordinates.csv,167,5,0.5,4784.48
pdb7nuk_A_original_CA_coordinates.csv,305,5,0.5,2432.76
pdb7jr2_A_original_CA_coordinates.csv,220,5,0.5,1858.39
pdb2yb7_A_original_CA_coordinates.csv,140,5,0.5,2640.84
pdb8bow_A_original_CA_coordinates.csv,692,5,0.5,12374.2
pdb1o3i_A_original_CA_coordinates.csv,219,5,0.5,3342.91
pdb7en0_A_original_CA_coordinates.csv,313,5,0.5,31904
pdb7am8_A_original_CA_coordinates.csv,267,5,0.5,16065.3
pdb4dxf_A_original_CA_coordinates.csv,194,5,0.5,1945.19
pdb2c71_A_original_CA_coordinates.csv,205,5,0.5,3138.59
pdb1h9j_A_original_CA_coordinates.csv,145,5,0.5,2666.69
pdb1r4y_A_original_CA_coordinates.csv,136,5,0.5,2019.93
pdb3wd0_A_original_CA_coordinates.csv,498,5,0.5,52124.1
pdb6omy_A_original_CA_coordinates.csv,297,5,0.5,11023
pdb5vq0_A_original_CA_coordinates.csv,160,5,0.5,2750.39
pdb7mfk_A_original_CA_coordinates.csv,885,5,0.5,50782.2
pdb4gm4_A_original_CA_coordinates.csv,525,5,0.5,4292.76
pdb2dj0_A_original_CA_coordinates.csv,137,5,0.5,4133.23
pdb6rte_A_original_CA_coordinates.csv,464,5,0.5,1668.85
pdb8yjj_A_original_CA_coordinates.csv,183,5,0.5,2212.88
pdb4u9k_A_original_CA_coordinates.csv,187,5,0.5,2657.32
pdb5yql_A_original_CA_coordinates.csv,296,5,0.5,11474.2
pdb3w7v_A_original_CA_coordinates.csv,219,5,0.5,2919.39
pdb4d6q_A_original_CA_coordinates.csv,330,5,0.5,5382.66
pdb5q4w_A_original_CA_coordinates.csv,341,5,0.5,34986.4
pdb3r90_A_original_CA_coordinates.csv,185,5,0.5,5048.8
pdb3lmt_A_original_CA_coordinates.csv,162,5,0.5,11346.5
pdb7k0h_A_original_CA_coordinates.csv,298,5,0.5,3530.56
pdb4rsc_A_original_CA_coordinates.csv,504,5,0.5,6999.64
pdb4zvm_A_original_CA_coordinates.csv,230,5,0.5,17302.1
pdb3ju5_A_original_CA_coordinates.csv,350,5,0.5,863.291
pdb4rz4_A_original_CA_coordinates.csv,220,5,0.5,5206.98
pdb8pbp_A_original_CA_coordinates.csv,361,5,0.5,1832.01
pdb4gx8_A_original_CA_coordinates.csv,306,5,0.5,13527.9
pdb7ghh_A_original_CA_coordinates.csv,304,5,0.5,5726.82
pdb5ige_A_original_CA_coordinates.csv,129,5,0.5,1996.22
pdb8bsv_A_original_CA_coordinates.csv,328,5,0.5,3864.12
pdb4zoc_A_original_CA_coordinates.csv,724,5,0.5,19042.3
pdb6pof_A_original_CA_coordinates.csv,1021,5,0.5,10199.5
pdb2hkv_A_original_CA_coordinates.csv,145,5,0.5,466.499
pdb5sng_A_original_CA_coordinates.csv,412,5,0.5,3576.47
pdb2qno_A_original_CA_coordinates.csv,629,5,0.5,8234.49
pdb5cb7_A_original_CA_coordinates.csv,160,5,0.5,1592.74
pdb4dyn_A_original_CA_coordinates.csv,437,5,0.5,3600.93
pdb5y4f_A_original_CA_coordinates.csv,415,5,0.5,1526.13
pdb3oj1_A_original_CA_coordinates.csv,137,5,0.5,4377.78
pdb5slk_D_original_CA_coordinates.csv,459,5,0.5,6027.33
pdb2vi3_A_original_CA_coordinates.csv,206,5,0.5,5212.67
pdb1w4w_A_original_CA_coordinates.csv,306,5,0.5,6590.54
pdb8e9c_A_original_CA_coordinates.csv,378,5,0.5,12242
pdb6y1p_A_original_CA_coordinates.csv,316,5,0.5,16600.7
pdb4kvq_A_original_CA_coordinates.csv,223,5,0.5,5810.3
pdb4x2i_A_original_CA_coordinates.csv,126,5,0.5,2163.15
pdb4mkv_A_original_CA_coordinates.csv,458,5,0.5,8103.9
pdb5ocw_A_original_CA_coordinates.csv,257,5,0.5,2194.17
pdb7uv5_A_original_CA_coordinates.csv,312,5,0.5,5177.85
pdb5c10_A_original_CA_coordinates.csv,230,5,0.5,7056.56
pdb7n53_A_original_CA_coordinates.csv,183,5,0.5,996.265
pdb6cvs_A_original_CA_coordinates.csv,180,5,0.5,6852.29
pdb6g7r_S_original_CA_coordinates.csv,263,5,0.5,8158.27
pdb7ymk_A_original_CA_coordinates.csv,237,5,0.5,13751.5
pdb7yqg_A_original_CA_coordinates.csv,299,5,0.5,1729.91
pdb4ryy_A_original_CA_coordinates.csv,510,5,0.5,18757.9
pdb6yzz_A_original_CA_coordinates.csv,151,5,0.5,4747.2
pdb3m12_A_original_CA_coordinates.csv,381,5,0.5,1341.76
pdb2h0h_A_original_CA_coordinates.csv,229,5,0.5,6026.45
pdb4b7f_A_original_CA_coordinates.csv,515,5,0.5,28994.9
pdb5y5l_A_original_CA_coordinates.csv,399,5,0.5,7746.36
pdb5a4w_A_original_CA_coordinates.csv,211,5,0.5,665.123
pdb6fac_A_original_CA_coordinates.csv,653,5,0.5,84182.2
pdb2do8_A_original_CA_coordinates.csv,188,5,0.5,1072.15
pdb4yfp_A_original_CA_coordinates.csv,137,5,0.5,2662.89
pdb3pf9_A_original_CA_coordinates.csv,251,5,0.5,3556.65
pdb2n53_A_original_CA_coordinates.csv,143,5,0.5,9414.04
pdb5i7n_A_original_CA_coordinates.csv,325,5,0.5,8013.55
pdb4tmz_B_original_CA_coordinates.csv,332,5,0.5,2227.04
pdb7fsa_A_original_CA_coordinates.csv,422,5,0.5,4906.99
pdb7p45_A_original_CA_coordinates.csv,659,5,0.5,11064.6
pdb3uj9_A_original_CA_coordinates.csv,258,5,0.5,5168.39
pdb4r9b_A_original_CA_coordinates.csv,138,5,0.5,1400.35
pdb3pxp_A_original_CA_coordinates.csv,281,5,0.5,5507.6
pdb4lg6_A_original_CA_coordinates.csv,163,5,0.5,1457.48
pdb3jvg_A_original_CA_coordinates.csv,264,5,0.5,6217.54
pdb5dfi_A_original_CA_coordinates.csv,276,5,0.5,1506.75
pdb8soq_A_original_CA_coordinates.csv,203,5,0.5,2576.81
pdb6qau_A_original_CA_coordinates.csv,276,5,0.5,13850.5
pdb5qyy_A_original_CA_coordinates.csv,237,5,0.5,10629.5
pdb6lzo_A_original_CA_coordinates.csv,316,5,0.5,13665.1
pdb3aup_A_original_CA_coordinates.csv,377,5,0.5,5024.58
pdb3al7_A_original_CA_coordinates.csv,207,5,0.5,3190.2
pdb4gq3_A_original_CA_coordinates.csv,466,5,0.5,11678
pdb4cqh_A_original_CA_coordinates.csv,306,5,0.5,4153.94
pdb4a8u_A_original_CA_coordinates.csv,159,5,0.5,7538.12
pdb3cfc_H_original_CA_coordinates.csv,210,5,0.5,712.211
pdb5tsq_A_original_CA_coordinates.csv,312,5,0.5,14374.6
pdb4ket_A_original_CA_coordinates.csv,313,5,0.5,5595.73
pdb2q1z_A_original_CA_coordinates.csv,176,5,0.5,3476.96
pdb4u3z_B_original_CA_coordinates.csv,294,5,0.5,10053.1
pdb3p1s_A_original_CA_coordinates.csv,236,5,0.5,7394.54
pdb8b1p_A_original_CA_coordinates.csv,235,5,0.5,1544.98
pdb3klb_A_original_CA_coordinates.csv,160,5,0.5,3222.08
pdb3quk_A_original_CA_coordinates.csv,262,5,0.5,4596.02
pdb4hlj_A_original_CA_coordinates.csv,223,5,0.5,3843.77
pdb5w8q_A_original_CA_coordinates.csv,379,5,0.5,850.73
pdb5mdl_L_original_CA_coordinates.csv,600,5,0.5,19355.5
pdb4c5w_A_original_CA_coordinates.csv,384,5,0.5,11814.7
pdb6u8l_A_original_CA_coordinates.csv,304,5,0.5,4668.67
pdb6z8o_A_original_CA_coordinates.csv,277,5,0.5,8170.39
pdb2zg9_X_original_CA_coordinates.csv,173,5,0.5,1862.02
pdb3t64_A_original_CA_coordinates.csv,153,5,0.5,4347.32
pdb5oow_A_original_CA_coordinates.csv,182,5,0.5,4191.5
pdb7oi2_A_original_CA_coordinates.csv,307,5,0.5,7685.63
pdb8xx9_A_original_CA_coordinates.csv,620,5,0.5,25166.4
pdb3qwl_A_original_CA_coordinates.csv,272,5,0.5,6504.79
pdb5ahz_A_original_CA_coordinates.csv,243,5,0.5,5294.16
pdb6q2e_A_original_CA_coordinates.csv,330,5,0.5,7603.65
pdb8ewz_A_original_CA_coordinates.csv,889,5,0.5,51693
pdb4jkc_A_original_CA_coordinates.csv,220,5,0.5,6426.38
pdb4nus_A_original_CA_coordinates.csv,301,5,0.5,5307.81
pdb6rs7_A_original_CA_coordinates.csv,220,5,0.5,340.194
pdb4g0x_A_original_CA_coordinates.csv,142,5,0.5,4288.41
pdb7c35_A_original_CA_coordinates.csv,306,5,0.5,10495.9
pdb7wjb_A_original_CA_coordinates.csv,729,5,0.5,39863.6
pdb7ngk_A_original_CA_coordinates.csv,193,5,0.5,4837
pdb3rhl_A_original_CA_coordinates.csv,498,5,0.5,27020.9
pdb5etm_A_original_CA_coordinates.csv,159,5,0.5,999.373
pdb2wfy_A_original_CA_coordinates.csv,295,5,0.5,3795.81
pdb5s79_A_original_CA_coordinates.csv,284,5,0.5,2960.05
pdb4bky_A_original_CA_coordinates.csv,311,5,0.5,4376.94
pdb5uaw_A_original_CA_coordinates.csv,263,5,0.5,1010.4
pdb6wih_A_original_CA_coordinates.csv,401,5,0.5,13853.6
pdb5btd_A_original_CA_coordinates.csv,486,5,0.5,10857.5
pdb7kr0_A_original_CA_coordinates.csv,169,5,0.5,1474.91
pdb3pfr_A_original_CA_coordinates.csv,412,5,0.5,7282.16
pdb3b8b_A_original_CA_coordinates.csv,263,5,0.5,509.966
pdb7uju_A_original_CA_coordinates.csv,189,5,0.5,1866.09
pdb4o45_A_original_CA_coordinates.csv,305,5,0.5,6347.43
pdb3ugr_A_original_CA_coordinates.csv,308,5,0.5,1174.3
pdb7bmb_A_original_CA_coordinates.csv,343,5,0.5,12130.3
pdb4l4u_A_original_CA_coordinates.csv,388,5,0.5,20718.3
pdb6dqh_A_original_CA_coordinates.csv,250,5,0.5,1490.39
pdb4q5q_A_original_CA_coordinates.csv,218,5,0.5,5184.02
pdb3qsj_A_original_CA_coordinates.csv,216,5,0.5,1638.9
pdb5ap6_A_original_CA_coordinates.csv,262,5,0.5,1232.4
pdb2go9_A_original_CA_coordinates.csv,161,5,0.5,4339.6
pdb4r9n_A_original_CA_coordinates.csv,241,5,0.5,4841.56
pdb5ok4_A_original_CA_coordinates.csv,344,5,0.5,2161.42
pdb6mv9_A_original_CA_coordinates.csv,674,5,0.5,2918.31
pdb4yt8_A_original_CA_coordinates.csv,334,5,0.5,7822.13
pdb6ecw_A_original_CA_coordinates.csv,281,5,0.5,1541.82
pdb7au9_A_original_CA_coordinates.csv,489,5,0.5,16969.5
pdb6pk1_A_original_CA_coordinates.csv,399,5,0.5,15375.3
pdb5jth_A_original_CA_coordinates.csv,147,5,0.5,1208.33
pdb6u4u_A_original_CA_coordinates.csv,148,5,0.5,1036.83
pdb4b85_A_original_CA_coordinates.csv,536,5,0.5,19401.9
pdb3r8h_A_original_CA_coordinates.csv,303,5,0.5,3141.06
pdb4upg_A_original_CA_coordinates.csv,169,5,0.5,1202.76
pdb7fle_A_original_CA_coordinates.csv,237,5,0.5,14440.5
pdb5le5_A_original_CA_coordinates.csv,230,5,0.5,2562.1
pdb5up7_A_original_CA_coordinates.csv,172,5,0.5,2897.88
pdb7ehp_A_original_CA_coordinates.csv,397,5,0.5,53765.6
pdb3mwd_A_original_CA_coordinates.csv,419,5,0.5,14515.7
pdb3beu_A_original_CA_coordinates.csv,215,5,0.5,4286.08
pdb6fum_A_original_CA_coordinates.csv,202,5,0.5,7183.43
pdb5dgb_A_original_CA_coordinates.csv,430,5,0.5,10686.6
pdb2ar6_A_original_CA_coordinates.csv,240,5,0.5,6163.62
pdb7kxn_A_original_CA_coordinates.csv,266,5,0.5,1974.97
pdb4ceb_A_original_CA_coordinates.csv,149,5,0.5,4287.95
pdb3kx1_A_original_CA_coordinates.csv,213,5,0.5,6197.07
pdb4ghr_A_original_CA_coordinates.csv,354,5,0.5,5078.76
pdb4gxo_A_original_CA_coordinates.csv,139,5,0.5,4229.12
pdb6p06_A_original_CA_coordinates.csv,253,5,0.5,1911.28
pdb6xo3_A_original_CA_coordinates.csv,296,5,0.5,655.679
pdb7rgv_A_original_CA_coordinates.csv,222,5,0.5,4841.12
pdb5r87_A_original_CA_coordinates.csv,152,5,0.5,9583.1
pdb5vas_A_original_CA_coordinates.csv,129,5,0.5,3918.21
pdb6l7d_A_original_CA_coordinates.csv,423,5,0.5,9257.2
pdb3bsy_A_original_CA_coordinates.csv,193,5,0.5,1714.3
pdb4xum_A_original_CA_coordinates.csv,260,5,0.5,4738.18
pdb3r8g_A_original_CA_coordinates.csv,303,5,0.5,2786.61
pdb6lv6_A_original_CA_coordinates.csv,257,5,0.5,8113.63
pdb7kjf_A_original_CA_coordinates.csv,340,5,0.5,33695.1
pdb4hdo_A_original_CA_coordinates.csv,310,5,0.5,13645.1
pdb3r7f_A_original_CA_coordinates.csv,291,5,0.5,8085.98
pdb6hmh_A_original_CA_coordinates.csv,341,5,0.5,5947.28
pdb5sfp_A_original_CA_coordinates.csv,312,5,0.5,12055.5
pdb7rh0_A_original_CA_coordinates.csv,138,5,0.5,2216.13
pdb3ldv_A_original_CA_coordinates.csv,231,5,0.5,8556.18
pdb4r1j_A_original_CA_coordinates.csv,174,5,0.5,9662.68
pdb5sru_A_original_CA_coordinates.csv,167,5,0.5,4052.4
pdb2csg_A_original_CA_coordinates.csv,417,5,0.5,21145.2
pdb6ght_A_original_CA_coordinates.csv,261,5,0.5,18616.8
pdb3lhg_A_original_CA_coordinates.csv,369,5,0.5,4064.35
pdb7oub_B_original_CA_coordinates.csv,173,5,0.5,5460.16
pdb5tf3_A_original_CA_coordinates.csv,128,5,0.5,1808.84
pdb6hyn_A_original_CA_coordinates.csv,132,5,0.5,810.014
pdb7q90_A_original_CA_coordinates.csv,294,5,0.5,2809.77
pdb5e83_A_original_CA_coordinates.csv,141,5,0.5,2885.2
pdb6gxs_A_original_CA_coordinates.csv,362,5,0.5,12953.6
pdb3ump_A_original_CA_coordinates.csv,309,5,0.5,4931.03
pdb5ou8_A_original_CA_coordinates.csv,174,5,0.5,2078.71
pdb6a2w_A_original_CA_coordinates.csv,166,5,0.5,2762.93
pdb4u9g_A_original_CA_coordinates.csv,187,5,0.5,645.198
pdb3s7s_A_original_CA_coordinates.csv,452,5,0.5,8510.64
pdb4lh6_A_original_CA_coordinates.csv,322,5,0.5,18559.3
pdb7qr2_A_original_CA_coordinates.csv,365,5,0.5,20787.7
pdb7nzx_A_original_CA_coordinates.csv,258,5,0.5,16610.2
pdb3g7r_A_original_CA_coordinates.csv,187,5,0.5,2782.34
pdb5orz_A_original_CA_coordinates.csv,264,5,0.5,7842.14
pdb5upd_A_original_CA_coordinates.csv,214,5,0.5,2024.7
pdb5q58_A_original_CA_coordinates.csv,341,5,0.5,2977.13
pdb4ibv_A_original_CA_coordinates.csv,197,5,0.5,1814.94
pdb7ga7_A_original_CA_coordinates.csv,435,5,0.5,14422.6
pdb2aik_X_original_CA_coordinates.csv,274,5,0.5,4097.27
pdb3iwt_A_original_CA_coordinates.csv,166,5,0.5,1022.05
pdb4fhg_A_original_CA_coordinates.csv,340,5,0.5,2197.66
pdb6gjp_A_original_CA_coordinates.csv,165,5,0.5,1751.69
pdb6z8t_A_original_CA_coordinates.csv,650,5,0.5,80844.1
pdb5j9v_A_original_CA_coordinates.csv,171,5,0.5,1068.68
pdb5wud_A_original_CA_coordinates.csv,196,5,0.5,9494.09
pdb5kup_A_original_CA_coordinates.csv,265,5,0.5,3794.73
pdb7mxg_A_original_CA_coordinates.csv,625,5,0.5,10288
pdb4xa8_A_original_CA_coordinates.csv,301,5,0.5,23524.8
pdb5n30_A_original_CA_coordinates.csv,229,5,0.5,3651.29
pdb4ohh_A_original_CA_coordinates.csv,494,5,0.5,21209.8
pdb1lw9_A_original_CA_coordinates.csv,164,5,0.5,2506.62
pdb5foy_A_original_CA_coordinates.csv,367,5,0.5,28930.8
pdb6teo_A_original_CA_coordinates.csv,863,5,0.5,23391.3
pdb4n9a_A_original_CA_coordinates.csv,356,5,0.5,21808.6
pdb3bq3_A_original_CA_coordinates.csv,246,5,0.5,6533.39
pdb8g50_A_original_CA_coordinates.csv,158,5,0.5,2313.97
pdb8tt1_A_original_CA_coordinates.csv,227,5,0.5,2234.84
pdb4hxc_A_original_CA_coordinates.csv,252,5,0.5,3989.33
pdb4rd0_A_original_CA_coordinates.csv,414,5,0.5,15837.7
pdb4pvh_A_original_CA_coordinates.csv,490,5,0.5,17627.1
pdb4zx6_A_original_CA_coordinates.csv,888,5,0.5,2701.84
pdb5uwh_A_original_CA_coordinates.csv,203,5,0.5,606.446
pdb4eul_A_original_CA_coordinates.csv,226,5,0.5,1767.87
pdb1nmv_A_original_CA_coordinates.csv,163,5,0.5,12763.6
pdb4f5q_A_original_CA_coordinates.csv,320,5,0.5,2254.8
pdb5kmw_A_original_CA_coordinates.csv,256,5,0.5,7009.02
pdb8em0_A_original_CA_coordinates.csv,166,5,0.5,2205.73
pdb3rq7_A_original_CA_coordinates.csv,212,5,0.5,1147.7
pdb4uqo_A_original_CA_coordinates.csv,222,5,0.5,1654.7
pdb3gq5_A_original_CA_coordinates.csv,252,5,0.5,3525.88
pdb6hmn_A_original_CA_coordinates.csv,505,5,0.5,41736.3
pdb3zqs_A_original_CA_coordinates.csv,186,5,0.5,1308.76
pdb3zs7_A_original_CA_coordinates.csv,277,5,0.5,3001.73
pdb7f9p_A_original_CA_coordinates.csv,483,5,0.5,5897.89
pdb2hst_A_original_CA_coordinates.csv,136,5,0.5,2274.09
pdb4uhd_A_original_CA_coordinates.csv,274,5,0.5,12762.6
pdb2rkv_A_original_CA_coordinates.csv,443,5,0.5,18085.4
pdb3kbg_A_original_CA_coordinates.csv,186,5,0.5,2086.5
pdb4abl_A_original_CA_coordinates.csv,181,5,0.5,4168.11
pdb4dln_A_original_CA_coordinates.csv,297,5,0.5,11631.7
pdb4cho_A_original_CA_coordinates.csv,149,5,0.5,4598.8
pdb6r6k_A_original_CA_coordinates.csv,275,5,0.5,1269.06
pdb6vlf_A_original_CA_coordinates.csv,447,5,0.5,6628.15
pdb4qzt_A_original_CA_coordinates.csv,133,5,0.5,2286.84
pdb7c7m_A_original_CA_coordinates.csv,248,5,0.5,2053.98
pdb6orr_A_original_CA_coordinates.csv,271,5,0.5,1825.27
pdb7frz_A_original_CA_coordinates.csv,422,5,0.5,2238.17
pdb6t0q_A_original_CA_coordinates.csv,340,5,0.5,13768.8
pdb6gqe_A_original_CA_coordinates.csv,162,5,0.5,3761.12
