p_pdb_id,Residue length,actual_hinge_cnt,sigma,delta_g
pdb5jve_A_original_CA_coordinates.csv,124,3,0.5,1161.13
pdb4ohh_A_original_CA_coordinates.csv,494,3,0.5,2459.39
pdb1lw9_A_original_CA_coordinates.csv,164,3,0.5,2077.25
pdb1ayf_A_original_CA_coordinates.csv,103,3,0.5,1946.5
pdb5foy_A_original_CA_coordinates.csv,367,3,0.5,12343.9
pdb6teo_A_original_CA_coordinates.csv,863,3,0.5,8515.75
pdb4n9a_A_original_CA_coordinates.csv,356,3,0.5,1444.65
pdb6uae_A_original_CA_coordinates.csv,124,3,0.5,1961
pdb3bq3_A_original_CA_coordinates.csv,246,3,0.5,4288.09
pdb8g50_A_original_CA_coordinates.csv,158,3,0.5,1788.54
pdb8tt1_A_original_CA_coordinates.csv,227,3,0.5,1200.95
pdb2k4n_A_original_CA_coordinates.csv,111,3,0.5,4888.81
pdb4hxc_A_original_CA_coordinates.csv,252,3,0.5,8275.46
pdb4rd0_A_original_CA_coordinates.csv,414,3,0.5,4791.2
pdb4pvh_A_original_CA_coordinates.csv,490,3,0.5,32912.4
pdb4zx6_A_original_CA_coordinates.csv,888,3,0.5,1407.84
pdb5uwh_A_original_CA_coordinates.csv,203,3,0.5,1911.24
pdb4eul_A_original_CA_coordinates.csv,226,3,0.5,6939.75
pdb1nmv_A_original_CA_coordinates.csv,163,3,0.5,630.186
pdb6p44_A_original_CA_coordinates.csv,115,3,0.5,578.478
pdb4f5q_A_original_CA_coordinates.csv,320,3,0.5,4846.83
pdb5kmw_A_original_CA_coordinates.csv,256,3,0.5,3583.95
pdb8em0_A_original_CA_coordinates.csv,166,3,0.5,2055.22
pdb3rq7_A_original_CA_coordinates.csv,212,3,0.5,1066.01
pdb4uqo_A_original_CA_coordinates.csv,222,3,0.5,1539.33
pdb3gq5_A_original_CA_coordinates.csv,252,3,0.5,4853.62
pdb6hmn_A_original_CA_coordinates.csv,505,3,0.5,5894.61
pdb3zqs_A_original_CA_coordinates.csv,186,3,0.5,918.322
pdb3zs7_A_original_CA_coordinates.csv,277,3,0.5,4237.65
pdb7f9p_A_original_CA_coordinates.csv,483,3,0.5,6482.86
pdb8wiu_A_original_CA_coordinates.csv,123,3,0.5,457.621
pdb2hst_A_original_CA_coordinates.csv,136,3,0.5,3749.67
pdb4uhd_A_original_CA_coordinates.csv,274,3,0.5,8210.9
pdb2rkv_A_original_CA_coordinates.csv,443,3,0.5,17518.2
pdb3kbg_A_original_CA_coordinates.csv,186,3,0.5,1540.96
pdb4r9h_A_original_CA_coordinates.csv,100,3,0.5,568.117
pdb4abl_A_original_CA_coordinates.csv,181,3,0.5,543.643
pdb4dln_A_original_CA_coordinates.csv,297,3,0.5,8006.4
pdb4cho_A_original_CA_coordinates.csv,149,3,0.5,3778.36
pdb6r6k_A_original_CA_coordinates.csv,275,3,0.5,3041.52
pdb6vlf_A_original_CA_coordinates.csv,447,3,0.5,11665.2
pdb4qzt_A_original_CA_coordinates.csv,133,3,0.5,99.256
pdb7c7m_A_original_CA_coordinates.csv,248,3,0.5,2418.03
pdb6orr_A_original_CA_coordinates.csv,271,3,0.5,645.482
pdb7frz_A_original_CA_coordinates.csv,422,3,0.5,1032.75
pdb6t0q_A_original_CA_coordinates.csv,340,3,0.5,1010.81
pdb6gqe_A_original_CA_coordinates.csv,162,3,0.5,4118.97
pdb5po8_A_original_CA_coordinates.csv,123,3,0.5,122.527
pdb4nbq_A_original_CA_coordinates.csv,643,3,0.5,1012.55
pdb4unv_A_original_CA_coordinates.csv,108,3,0.5,3776.67
pdb6o0j_A_original_CA_coordinates.csv,527,3,0.5,17697.2
pdb5qxv_A_original_CA_coordinates.csv,130,3,0.5,106.283
pdb6n6n_A_original_CA_coordinates.csv,301,3,0.5,2284
pdb5qiy_A_original_CA_coordinates.csv,225,3,0.5,471.368
pdb3epw_A_original_CA_coordinates.csv,326,3,0.5,7242.53
pdb5nn5_A_original_CA_coordinates.csv,845,3,0.5,659.156
pdb3obi_A_original_CA_coordinates.csv,278,3,0.5,9365.34
pdb6i8n_A_original_CA_coordinates.csv,106,3,0.5,2308.66
pdb4fc9_B_original_CA_coordinates.csv,171,3,0.5,699.83
pdb4lxz_A_original_CA_coordinates.csv,368,3,0.5,310.846
pdb6bei_A_original_CA_coordinates.csv,541,3,0.5,18850.3
pdb6x3o_A_original_CA_coordinates.csv,265,3,0.5,10980.6
pdb5l8s_A_original_CA_coordinates.csv,604,3,0.5,2206
pdb2c3v_A_original_CA_coordinates.csv,92,3,0.5,206.429
pdb7lru_B_original_CA_coordinates.csv,255,3,0.5,3682.14
pdb4m5m_A_original_CA_coordinates.csv,159,3,0.5,2781.86
pdb2xfg_A_original_CA_coordinates.csv,446,3,0.5,16296.1
pdb3lzt_A_original_CA_coordinates.csv,129,3,0.5,1810.19
pdb6x5l_A_original_CA_coordinates.csv,233,3,0.5,3678.3
pdb4lvl_A_original_CA_coordinates.csv,196,3,0.5,1763.58
pdb4md0_A_original_CA_coordinates.csv,179,3,0.5,87.1229
pdb5t48_A_original_CA_coordinates.csv,181,3,0.5,4067.28
pdb7lrk_A_original_CA_coordinates.csv,119,3,0.5,489.01
pdb3ijr_A_original_CA_coordinates.csv,277,3,0.5,1434.29
pdb3m0o_A_original_CA_coordinates.csv,385,3,0.5,2364.51
pdb2ymq_A_original_CA_coordinates.csv,224,3,0.5,313.731
pdb5uws_A_original_CA_coordinates.csv,206,3,0.5,6768.17
pdb4n2p_A_original_CA_coordinates.csv,139,3,0.5,4609.12
pdb5syj_A_original_CA_coordinates.csv,713,3,0.5,22334.9
pdb5a89_A_original_CA_coordinates.csv,151,3,0.5,6533.39
pdb7yd2_A_original_CA_coordinates.csv,349,3,0.5,4206.26
pdb2vmz_A_original_CA_coordinates.csv,405,3,0.5,7344.46
pdb4d50_A_original_CA_coordinates.csv,290,3,0.5,901.044
pdb4ku2_A_original_CA_coordinates.csv,340,3,0.5,9572.08
pdb4wg1_A_original_CA_coordinates.csv,129,3,0.5,2500.89
pdb3hak_A_original_CA_coordinates.csv,103,3,0.5,3051.85
pdb1wef_A_original_CA_coordinates.csv,225,3,0.5,3590.25
pdb4aj3_A_original_CA_coordinates.csv,416,3,0.5,10144
pdb5iag_A_original_CA_coordinates.csv,239,3,0.5,4605.96
pdb2pgn_A_original_CA_coordinates.csv,587,3,0.5,80867.4
pdb8ik8_A_original_CA_coordinates.csv,158,3,0.5,2077.53
pdb2x0y_A_original_CA_coordinates.csv,584,3,0.5,368.049
pdb6qrx_A_original_CA_coordinates.csv,387,3,0.5,1524.98
pdb3o57_A_original_CA_coordinates.csv,336,3,0.5,455.329
pdb8as6_A_original_CA_coordinates.csv,1566,3,0.5,18551
pdb7nl2_A_original_CA_coordinates.csv,335,3,0.5,15688
pdb3uqb_A_original_CA_coordinates.csv,191,3,0.5,2452.81
pdb8baw_A_original_CA_coordinates.csv,277,3,0.5,9291.29
pdb1psb_A_original_CA_coordinates.csv,91,3,0.5,103.896
pdb6z5y_A_original_CA_coordinates.csv,177,3,0.5,608.377
pdb1mdz_A_original_CA_coordinates.csv,364,3,0.5,3006.75
pdb5rug_A_original_CA_coordinates.csv,167,3,0.5,854.111
pdb3q2v_A_original_CA_coordinates.csv,532,3,0.5,1453.98
pdb3p3l_A_original_CA_coordinates.csv,403,3,0.5,978.131
pdb4cf8_A_original_CA_coordinates.csv,149,3,0.5,762.168
pdb5pxf_A_original_CA_coordinates.csv,178,3,0.5,2243.54
pdb6skh_A_original_CA_coordinates.csv,696,3,0.5,21118.1
pdb2n9d_A_original_CA_coordinates.csv,95,3,0.5,210.787
pdb6axk_A_original_CA_coordinates.csv,214,3,0.5,456.018
pdb8aw0_A_original_CA_coordinates.csv,320,3,0.5,1486.35
pdb4k41_A_original_CA_coordinates.csv,363,3,0.5,608.854
pdb4d77_A_original_CA_coordinates.csv,245,3,0.5,803.159
pdb5upv_A_original_CA_coordinates.csv,352,3,0.5,2104.75
pdb4qy7_A_original_CA_coordinates.csv,91,3,0.5,372.964
pdb3f75_A_original_CA_coordinates.csv,223,3,0.5,3126.01
pdb6z19_B_original_CA_coordinates.csv,328,3,0.5,182.181
pdb5ue2_A_original_CA_coordinates.csv,247,3,0.5,92.6654
pdb3zgp_A_original_CA_coordinates.csv,129,3,0.5,1357.18
pdb5phh_A_original_CA_coordinates.csv,330,3,0.5,3320.55
pdb6jvw_A_original_CA_coordinates.csv,260,3,0.5,6315.68
pdb3zdg_A_original_CA_coordinates.csv,200,3,0.5,3832.07
pdb6dx8_A_original_CA_coordinates.csv,378,3,0.5,538.754
pdb8slb_A_original_CA_coordinates.csv,248,3,0.5,13117.1
pdb3dc9_A_original_CA_coordinates.csv,257,3,0.5,7231.72
pdb6hby_A_original_CA_coordinates.csv,178,3,0.5,889.74
pdb2lvv_A_original_CA_coordinates.csv,220,3,0.5,5669.63
pdb5nd7_C_original_CA_coordinates.csv,300,3,0.5,7648.06
pdb7ocm_A_original_CA_coordinates.csv,174,3,0.5,1386.83
pdb7o8c_A_original_CA_coordinates.csv,582,3,0.5,6955.61
pdb7r0q_A_original_CA_coordinates.csv,168,3,0.5,253.151
pdb7ebt_A_original_CA_coordinates.csv,219,3,0.5,423.146
pdb5ltd_A_original_CA_coordinates.csv,315,3,0.5,2911.89
pdb2kwc_A_original_CA_coordinates.csv,116,3,0.5,411.522
pdb1xfn_A_original_CA_coordinates.csv,100,3,0.5,527.322
pdb1z9b_A_original_CA_coordinates.csv,135,3,0.5,1843.24
pdb6gj5_A_original_CA_coordinates.csv,163,3,0.5,1017.74
pdb2ztv_A_original_CA_coordinates.csv,260,3,0.5,6087.16
pdb6tt2_A_original_CA_coordinates.csv,164,3,0.5,3168.72
pdb3of2_A_original_CA_coordinates.csv,267,3,0.5,3046.31
pdb4c2w_A_original_CA_coordinates.csv,268,3,0.5,2960.88
pdb4glj_A_original_CA_coordinates.csv,287,3,0.5,3148.67
pdb5skg_A_original_CA_coordinates.csv,312,3,0.5,15328.3
pdb4z3b_A_original_CA_coordinates.csv,174,3,0.5,2301.89
pdb5hax_A_original_CA_coordinates.csv,698,3,0.5,9380.46
pdb2o9b_A_original_CA_coordinates.csv,315,3,0.5,3089.59
pdb4xyg_A_original_CA_coordinates.csv,376,3,0.5,6344.73
pdb4xoe_A_original_CA_coordinates.csv,279,3,0.5,5919.13
pdb6vuo_A_original_CA_coordinates.csv,230,3,0.5,3246.96
pdb1q4w_A_original_CA_coordinates.csv,364,3,0.5,7871.72
pdb3n9h_A_original_CA_coordinates.csv,654,3,0.5,2839.72
pdb6t4j_A_original_CA_coordinates.csv,241,3,0.5,93.7662
pdb5b7f_A_original_CA_coordinates.csv,463,3,0.5,4127.94
pdb3kor_A_original_CA_coordinates.csv,96,3,0.5,864.861
pdb5sys_A_original_CA_coordinates.csv,258,3,0.5,2810.52
pdb6asn_A_original_CA_coordinates.csv,527,3,0.5,1535.64
pdb6fek_A_original_CA_coordinates.csv,294,3,0.5,11718.5
pdb1h13_A_original_CA_coordinates.csv,404,3,0.5,14479.7
pdb3h02_A_original_CA_coordinates.csv,255,3,0.5,895.018
pdb5kur_A_original_CA_coordinates.csv,164,3,0.5,2397.69
pdb1whb_A_original_CA_coordinates.csv,157,3,0.5,3617.24
pdb6bow_A_original_CA_coordinates.csv,266,3,0.5,28274.3
pdb6rr9_A_original_CA_coordinates.csv,311,3,0.5,4595.88
pdb5u5s_A_original_CA_coordinates.csv,112,3,0.5,883.01
pdb8bz6_A_original_CA_coordinates.csv,606,3,0.5,2446.23
pdb4j0l_A_original_CA_coordinates.csv,243,3,0.5,6100.63
pdb5zye_A_original_CA_coordinates.csv,384,3,0.5,3201.94
pdb5tlz_A_original_CA_coordinates.csv,346,3,0.5,5845.43
pdb4nrv_A_original_CA_coordinates.csv,283,3,0.5,4564.99
pdb4clh_A_original_CA_coordinates.csv,252,3,0.5,3396.72
pdb6pnl_A_original_CA_coordinates.csv,334,3,0.5,4918.44
pdb2w5a_A_original_CA_coordinates.csv,267,3,0.5,3581.77
pdb8v4a_A_original_CA_coordinates.csv,466,3,0.5,5778.34
pdb7tzd_A_original_CA_coordinates.csv,101,3,0.5,328.589
pdb7uy0_A_original_CA_coordinates.csv,447,3,0.5,3252.7
pdb7n9l_A_original_CA_coordinates.csv,282,3,0.5,1133.72
pdb3p69_A_original_CA_coordinates.csv,124,3,0.5,5022.39
pdb3ml2_A_original_CA_coordinates.csv,257,3,0.5,5840.77
pdb4yxu_A_original_CA_coordinates.csv,258,3,0.5,28100.6
pdb6bea_A_original_CA_coordinates.csv,433,3,0.5,3401.09
pdb3lws_A_original_CA_coordinates.csv,346,3,0.5,462.766
pdb3sug_A_original_CA_coordinates.csv,201,3,0.5,4531.11
pdb3jz9_A_original_CA_coordinates.csv,189,3,0.5,1161.76
pdb7u4z_A_original_CA_coordinates.csv,153,3,0.5,242.938
pdb6nyr_A_original_CA_coordinates.csv,681,3,0.5,2995.47
pdb3n4j_A_original_CA_coordinates.csv,161,3,0.5,1546.18
pdb5cj6_A_original_CA_coordinates.csv,244,3,0.5,3064.29
pdb5hia_A_original_CA_coordinates.csv,202,3,0.5,273.868
pdb6vw9_A_original_CA_coordinates.csv,231,3,0.5,374.016
pdb3sxu_A_original_CA_coordinates.csv,146,3,0.5,3139.28
pdb5qxz_A_original_CA_coordinates.csv,130,3,0.5,3049.73
pdb6oin_A_original_CA_coordinates.csv,271,3,0.5,2503.01
pdb2v9o_A_original_CA_coordinates.csv,274,3,0.5,5304.53
pdb1plc_A_original_CA_coordinates.csv,99,3,0.5,178.499
pdb2zl7_A_original_CA_coordinates.csv,285,3,0.5,1612.22
pdb4e2z_A_original_CA_coordinates.csv,405,3,0.5,4552.97
pdb4zcs_A_original_CA_coordinates.csv,141,3,0.5,490.265
pdb2gme_A_original_CA_coordinates.csv,225,3,0.5,1135.87
pdb4d5b_A_original_CA_coordinates.csv,312,3,0.5,12509.8
pdb5x7h_A_original_CA_coordinates.csv,700,3,0.5,11335.8
pdb4ftt_A_original_CA_coordinates.csv,266,3,0.5,197.618
pdb5t7k_A_original_CA_coordinates.csv,232,3,0.5,1829.92
pdb6qhm_A_original_CA_coordinates.csv,235,3,0.5,2454.38
pdb3tx4_A_original_CA_coordinates.csv,267,3,0.5,7823.7
pdb4bfd_A_original_CA_coordinates.csv,372,3,0.5,6364.26
pdb4gib_A_original_CA_coordinates.csv,225,3,0.5,1048.65
pdb5pew_A_original_CA_coordinates.csv,115,3,0.5,3710.07
pdb8sdf_Z_original_CA_coordinates.csv,195,3,0.5,5219.07
pdb8d60_A_original_CA_coordinates.csv,129,3,0.5,303.359
pdb4gkt_A_original_CA_coordinates.csv,354,3,0.5,932.876
pdb8g64_A_original_CA_coordinates.csv,169,3,0.5,709.752
pdb7gnw_A_original_CA_coordinates.csv,182,3,0.5,3114.44
pdb7frj_A_original_CA_coordinates.csv,281,3,0.5,217.776
pdb7gbd_A_original_CA_coordinates.csv,304,3,0.5,5991.66
pdb2k07_A_original_CA_coordinates.csv,175,3,0.5,3770.8
pdb8hz6_A_original_CA_coordinates.csv,377,3,0.5,3577.75
pdb5lgh_H_original_CA_coordinates.csv,200,3,0.5,1687.53
pdb5jjh_A_original_CA_coordinates.csv,704,3,0.5,2117.94
pdb2x7s_A_original_CA_coordinates.csv,256,3,0.5,3168.88
pdb5qyn_A_original_CA_coordinates.csv,237,3,0.5,4119.13
pdb6cjs_A_original_CA_coordinates.csv,218,3,0.5,1460.75
pdb4y3h_A_original_CA_coordinates.csv,330,3,0.5,851.832
pdb8asn_A_original_CA_coordinates.csv,426,3,0.5,1714.68
pdb7me9_A_original_CA_coordinates.csv,249,3,0.5,3212.53
pdb5trw_A_original_CA_coordinates.csv,278,3,0.5,7986.34
pdb4xob_A_original_CA_coordinates.csv,279,3,0.5,1094.29
pdb5t38_A_original_CA_coordinates.csv,238,3,0.5,519.038
pdb6wci_A_original_CA_coordinates.csv,400,3,0.5,1033.37
pdb4wct_A_original_CA_coordinates.csv,441,3,0.5,5473.02
pdb6ss3_A_original_CA_coordinates.csv,305,3,0.5,1624.3
pdb6hsa_A_original_CA_coordinates.csv,145,3,0.5,483.184
pdb1xu0_A_original_CA_coordinates.csv,102,3,0.5,2198.08
pdb8q00_A_original_CA_coordinates.csv,295,3,0.5,7427.77
pdb5hzq_A_original_CA_coordinates.csv,139,3,0.5,3426.25
pdb5szw_A_original_CA_coordinates.csv,101,3,0.5,4868.59
pdb5tny_A_original_CA_coordinates.csv,283,3,0.5,5757.31
pdb6ude_A_original_CA_coordinates.csv,493,3,0.5,17315.6
pdb5a6x_A_original_CA_coordinates.csv,114,3,0.5,1803.63
pdb1b4m_A_original_CA_coordinates.csv,134,3,0.5,410.406
pdb4kev_A_original_CA_coordinates.csv,313,3,0.5,10655.4
pdb2h4l_X_original_CA_coordinates.csv,454,3,0.5,1019.17
pdb2jj7_A_original_CA_coordinates.csv,177,3,0.5,955.564
pdb6y0d_A_original_CA_coordinates.csv,214,3,0.5,1532.06
pdb7tbh_A_original_CA_coordinates.csv,243,3,0.5,3531.8
pdb6fff_A_original_CA_coordinates.csv,113,3,0.5,765.097
pdb5sts_A_original_CA_coordinates.csv,237,3,0.5,3337.16
pdb2z9u_A_original_CA_coordinates.csv,392,3,0.5,1586.81
pdb4cv7_A_original_CA_coordinates.csv,111,3,0.5,534.364
pdb1rch_A_original_CA_coordinates.csv,155,3,0.5,2204.52
pdb6thv_A_original_CA_coordinates.csv,354,3,0.5,3186.22
pdb4jzz_A_original_CA_coordinates.csv,336,3,0.5,5231.13
pdb2rtg_B_original_CA_coordinates.csv,123,3,0.5,1341.21
pdb7xl0_A_original_CA_coordinates.csv,121,3,0.5,1845.88
pdb4k9o_A_original_CA_coordinates.csv,525,3,0.5,2119.42
pdb5sae_A_original_CA_coordinates.csv,348,3,0.5,2919.16
pdb7qbt_A_original_CA_coordinates.csv,411,3,0.5,11160.5
pdb6s93_A_original_CA_coordinates.csv,102,3,0.5,351.138
pdb3kzz_A_original_CA_coordinates.csv,158,3,0.5,1449.6
pdb8j16_X_original_CA_coordinates.csv,173,3,0.5,10638.9
pdb5v37_A_original_CA_coordinates.csv,424,3,0.5,30958.6
pdb5s3i_A_original_CA_coordinates.csv,164,3,0.5,2166.49
pdb8crd_A_original_CA_coordinates.csv,500,3,0.5,4571.35
pdb7qcm_A_original_CA_coordinates.csv,314,3,0.5,1917.86
pdb5f60_A_original_CA_coordinates.csv,127,3,0.5,4562.95
pdb3pji_A_original_CA_coordinates.csv,119,3,0.5,376.208
pdb2rsf_A_original_CA_coordinates.csv,110,3,0.5,251.853
pdb4qgf_A_original_CA_coordinates.csv,196,3,0.5,1032.97
pdb6an3_A_original_CA_coordinates.csv,305,3,0.5,2129.61
pdb2avm_A_original_CA_coordinates.csv,99,3,0.5,1053.59
pdb7tse_A_original_CA_coordinates.csv,411,3,0.5,14861.8
pdb2npt_A_original_CA_coordinates.csv,102,3,0.5,574.344
pdb2ux6_A_original_CA_coordinates.csv,122,3,0.5,234.717
pdb6e51_A_original_CA_coordinates.csv,133,3,0.5,3567.99
pdb2n1w_A_original_CA_coordinates.csv,93,3,0.5,3028.56
pdb5vim_A_original_CA_coordinates.csv,261,3,0.5,9977.22
pdb7ncy_A_original_CA_coordinates.csv,126,3,0.5,2544.87
pdb1gwh_A_original_CA_coordinates.csv,498,3,0.5,12237.6
pdb5t4j_B_original_CA_coordinates.csv,360,3,0.5,2929.13
pdb6pp4_A_original_CA_coordinates.csv,404,3,0.5,1228.97
pdb7zx2_A_original_CA_coordinates.csv,434,3,0.5,2553.36
pdb5mlj_A_original_CA_coordinates.csv,109,3,0.5,1027.88
pdb2k5q_A_original_CA_coordinates.csv,105,3,0.5,1922.95
pdb2p7s_A_original_CA_coordinates.csv,110,3,0.5,189.129
pdb4xnu_A_original_CA_coordinates.csv,532,3,0.5,5575.7
pdb4wh9_A_original_CA_coordinates.csv,177,3,0.5,10806.4
pdb7uqm_A_original_CA_coordinates.csv,142,3,0.5,770.514
pdb4g7t_A_original_CA_coordinates.csv,212,3,0.5,873.69
pdb8fgz_A_original_CA_coordinates.csv,243,3,0.5,3029.97
pdb4wej_A_original_CA_coordinates.csv,500,3,0.5,12129.8
pdb7ji2_A_original_CA_coordinates.csv,278,3,0.5,298.591
pdb2ka9_A_original_CA_coordinates.csv,189,3,0.5,2995.62
pdb2y7l_A_original_CA_coordinates.csv,312,3,0.5,10579.2
pdb4yt9_A_original_CA_coordinates.csv,418,3,0.5,1320.1
pdb4hxa_L_original_CA_coordinates.csv,213,3,0.5,4197.38
pdb4uin_H_original_CA_coordinates.csv,221,3,0.5,5021.22
pdb7vxr_A_original_CA_coordinates.csv,101,3,0.5,476.58
pdb3baa_A_original_CA_coordinates.csv,312,3,0.5,668.623
pdb7wg3_A_original_CA_coordinates.csv,213,3,0.5,8177.06
pdb7vjx_A_original_CA_coordinates.csv,300,3,0.5,4973.54
pdb5qz8_A_original_CA_coordinates.csv,237,3,0.5,2338.05
pdb5i9u_A_original_CA_coordinates.csv,281,3,0.5,1052.74
pdb2zse_A_original_CA_coordinates.csv,307,3,0.5,3768.58
pdb2x38_A_original_CA_coordinates.csv,822,3,0.5,1646.23
pdb5ti0_A_original_CA_coordinates.csv,257,3,0.5,644.851
pdb4q0w_A_original_CA_coordinates.csv,316,3,0.5,6295.17
pdb3ood_A_original_CA_coordinates.csv,328,3,0.5,3130.55
pdb6kgu_A_original_CA_coordinates.csv,448,3,0.5,5128.83
pdb5fnh_A_original_CA_coordinates.csv,257,3,0.5,2164.07
pdb3imf_A_original_CA_coordinates.csv,238,3,0.5,3565.99
pdb6tl3_A_original_CA_coordinates.csv,227,3,0.5,3126.59
pdb6cbr_A_original_CA_coordinates.csv,144,3,0.5,537.688
pdb8gsj_A_original_CA_coordinates.csv,336,3,0.5,5551.99
pdb7zjp_A_original_CA_coordinates.csv,215,3,0.5,2078.55
pdb5hwq_A_original_CA_coordinates.csv,417,3,0.5,3349.63
pdb4mho_A_original_CA_coordinates.csv,806,3,0.5,5920.65
pdb4qa5_A_original_CA_coordinates.csv,364,3,0.5,3639.47
pdb7jz5_A_original_CA_coordinates.csv,134,3,0.5,965.181
pdb3e29_A_original_CA_coordinates.csv,128,3,0.5,191.93
pdb5q2p_A_original_CA_coordinates.csv,341,3,0.5,3952.3
pdb4o8q_A_original_CA_coordinates.csv,242,3,0.5,1456.36
pdb6ep7_A_original_CA_coordinates.csv,210,3,0.5,559.084
pdb2gq2_A_original_CA_coordinates.csv,238,3,0.5,402.386
pdb5cp1_A_original_CA_coordinates.csv,245,3,0.5,9537.67
pdb7suw_A_original_CA_coordinates.csv,257,3,0.5,778.666
pdb3cav_A_original_CA_coordinates.csv,325,3,0.5,8648.57
pdb4jea_A_original_CA_coordinates.csv,106,3,0.5,205.541
pdb1vl4_A_original_CA_coordinates.csv,428,3,0.5,5570.3
pdb7qxl_A_original_CA_coordinates.csv,105,3,0.5,1773.27
pdb3rwl_A_original_CA_coordinates.csv,404,3,0.5,22374.5
pdb8avn_A_original_CA_coordinates.csv,202,3,0.5,592.324
pdb5r17_A_original_CA_coordinates.csv,237,3,0.5,5151.56
pdb8dxh_A_original_CA_coordinates.csv,556,3,0.5,13586.6
pdb5a0y_A_original_CA_coordinates.csv,542,3,0.5,31269.1
pdb1g03_A_original_CA_coordinates.csv,134,3,0.5,577.312
pdb2rq4_A_original_CA_coordinates.csv,115,3,0.5,3171.34
pdb8e7q_A_original_CA_coordinates.csv,138,3,0.5,1148.98
pdb5v8s_A_original_CA_coordinates.csv,399,3,0.5,1484.77
pdb4de2_A_original_CA_coordinates.csv,260,3,0.5,3077.19
pdb5v2w_A_original_CA_coordinates.csv,166,3,0.5,2478.62
pdb4nqx_A_original_CA_coordinates.csv,274,3,0.5,995.102
pdb1p4w_A_original_CA_coordinates.csv,87,3,0.5,255.306
pdb5pq6_A_original_CA_coordinates.csv,121,3,0.5,193.108
pdb5pfy_A_original_CA_coordinates.csv,115,3,0.5,8240.15
pdb4ehc_A_original_CA_coordinates.csv,275,3,0.5,4979.71
pdb6loy_A_original_CA_coordinates.csv,246,3,0.5,243.152
pdb7pa4_A_original_CA_coordinates.csv,524,3,0.5,555.055
pdb5sig_A_original_CA_coordinates.csv,312,3,0.5,49786.3
pdb6jyv_A_original_CA_coordinates.csv,329,3,0.5,3458.01
pdb3rlh_A_original_CA_coordinates.csv,277,3,0.5,2586.99
pdb3ca3_A_original_CA_coordinates.csv,257,3,0.5,674.895
pdb5j7p_A_original_CA_coordinates.csv,114,3,0.5,1326.69
pdb6jbe_A_original_CA_coordinates.csv,404,3,0.5,1194.89
pdb6l4p_A_original_CA_coordinates.csv,195,3,0.5,156.736
pdb1spy_A_original_CA_coordinates.csv,89,3,0.5,667.216
pdb3w7l_A_original_CA_coordinates.csv,313,3,0.5,2034.26
pdb6zm2_A_original_CA_coordinates.csv,626,3,0.5,34703.1
pdb7vzp_A_original_CA_coordinates.csv,565,3,0.5,27680.2
pdb3itp_A_original_CA_coordinates.csv,129,3,0.5,843.235
pdb8cou_A_original_CA_coordinates.csv,413,3,0.5,2654.9
pdb4d3j_A_original_CA_coordinates.csv,362,3,0.5,1142.73
pdb6vmx_A_original_CA_coordinates.csv,276,3,0.5,2589.73
pdb2m5y_A_original_CA_coordinates.csv,122,3,0.5,514.305
pdb6pnd_A_original_CA_coordinates.csv,414,3,0.5,490.073
pdb7sg5_H_original_CA_coordinates.csv,213,3,0.5,8035.9
pdb5hph_A_original_CA_coordinates.csv,482,3,0.5,886.088
pdb4izo_A_original_CA_coordinates.csv,376,3,0.5,5691.22
pdb6uqz_A_original_CA_coordinates.csv,287,3,0.5,6215.37
pdb5clh_A_original_CA_coordinates.csv,159,3,0.5,1569.78
pdb5d0g_A_original_CA_coordinates.csv,162,3,0.5,4569.79
pdb2pnw_A_original_CA_coordinates.csv,354,3,0.5,3210.29
pdb3rja_A_original_CA_coordinates.csv,473,3,0.5,1766.98
pdb8bxh_A_original_CA_coordinates.csv,298,3,0.5,1215.73
pdb5qr3_B_original_CA_coordinates.csv,428,3,0.5,702.534
pdb8f5n_A_original_CA_coordinates.csv,282,3,0.5,1882.62
pdb2qoc_A_original_CA_coordinates.csv,283,3,0.5,1411.52
pdb3e8s_A_original_CA_coordinates.csv,216,3,0.5,4069.74
pdb2zl5_A_original_CA_coordinates.csv,289,3,0.5,927.227
pdb6p6z_A_original_CA_coordinates.csv,158,3,0.5,2147.03
pdb5nxi_A_original_CA_coordinates.csv,259,3,0.5,2750.86
pdb4ru1_A_original_CA_coordinates.csv,288,3,0.5,2193.67
pdb3ecp_A_original_CA_coordinates.csv,458,3,0.5,8470.9
pdb6mt6_A_original_CA_coordinates.csv,276,3,0.5,4171.91
pdb3el5_A_original_CA_coordinates.csv,99,3,0.5,1679.91
pdb8dsd_A_original_CA_coordinates.csv,467,3,0.5,9018.2
pdb5ucs_A_original_CA_coordinates.csv,290,3,0.5,3805.19
pdb6zwk_A_original_CA_coordinates.csv,115,3,0.5,633.805
pdb8swr_A_original_CA_coordinates.csv,295,3,0.5,17761.8
pdb9av7_A_original_CA_coordinates.csv,304,3,0.5,4814.17
pdb2ypo_A_original_CA_coordinates.csv,458,3,0.5,1259.23
pdb7bv3_A_original_CA_coordinates.csv,457,3,0.5,24410.7
pdb3mhu_A_original_CA_coordinates.csv,307,3,0.5,3518.03
pdb6dp1_A_original_CA_coordinates.csv,135,3,0.5,1884.88
pdb4jft_A_original_CA_coordinates.csv,438,3,0.5,3096.69
pdb7die_A_original_CA_coordinates.csv,164,3,0.5,3609.42
pdb1m2a_A_original_CA_coordinates.csv,103,3,0.5,656.226
